Km,activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,lgCconst,Cconst,lgCcat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,TPSA,XLogP,MaxEStateIndex.1,MaxEStateIndex.2,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,polym,Complexity,Vmax_log
0.35,1,2.2508,1.1436,1.012,4.0,55.0,3,7.0,-1.602059991,-0.22184875,3.301029996,2000.0,-1.123957752,3.765817515,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,127.53,59.55766577,5.99273862,6.0,-0.39829863,0.037337328,-2.133673375,191.4588468,0.0,-3.017728766960432
0.45,1,2.2508,1.1436,0.825,4.0,55.0,3,7.0,-1.602059991,-0.22184875,3.301029996,2000.0,-1.123957752,3.765817515,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,127.53,59.55766671,5.99273862,6.0,-0.39829863,0.037337328,-2.133673375,191.4588468,0.0,-2.508638306165728
0.42,1,2.207,0.834,0.825,4.0,55.0,3,7.0,-1.602059991,-0.22184875,3.301029996,2000.0,-1.123957752,3.765817515,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,127.53,59.5576686,5.99273862,6.0,-0.39829863,0.037337328,-2.133673375,191.4588468,0.0,-2.920818753952376
0.49,1,2.207,0.834,0.825,4.0,55.0,3,7.0,-1.602059991,-0.22184875,3.301029996,2000.0,-1.123957752,3.765817515,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,127.53,59.55766955,5.99273862,6.0,-0.39829863,0.037337328,-2.133673375,191.4588468,0.0,-2.6989700043360187
0.8,1,2.2508,1.1436,0.825,4.0,55.0,3,7.0,-1.602059991,-0.22184875,3.301029996,2000.0,-1.123957752,3.765817515,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,127.53,59.5576705,5.99273862,6.0,-0.39829863,0.037337328,-2.133673375,191.4588468,0.0,-2.744727494896694
0.63,1,2.2508,1.1436,0.825,4.0,55.0,3,7.0,-1.602059991,-0.22184875,3.301029996,2000.0,-1.123957752,3.765817515,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,127.53,59.55767145,5.99273862,6.0,-0.39829863,0.037337328,-2.133673375,191.4588468,0.0,-2.6989700043360187
8.5,1,2.2192,0.944,-0.29,5.0,49.0,3,7.0,0.0,0.698970004,1.204119983,16.0,-0.698970004,4.594436751,55000.0,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,0.0,40.5,52.0,60.77,60.8,6.0,5.99273862,-0.254557431,-0.254557431,-2.048432766,317.5299633,0.0,-5.721246399047171
0.663,1,2.2178,0.9232,1.2,4.0,40.0,3,7.0,-1.698970004,-0.096910013,0.84509804,7.0,-2.092941176,4.294091292,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,127.53,59.55767336,5.99273862,6.0,-0.39829863,0.037337328,-2.133673375,191.4588468,0.0,-3.6556077263148894
1.831,1,2.54,1.51,1.69,4.0,60.0,3,7.0,-1.301029996,0.0,1.0,10.0,-2.573488739,3.903089987,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,140.62,141.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.744452065,0.0,-4.958607314841775
3.133,1,2.54,1.51,1.69,4.0,60.0,3,7.0,-0.602059991,1.0,0.301029996,2.0,-3.374704785,3.903089987,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,52.0,140.62,141.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.744452065,0.0,-4.995678626217358
0.158,1,2.1862,1.2416,1.2,4.0,60.0,3,7.0,-1.301029996,0.0,1.0,10.0,-2.573488739,4.193820026,176.12,0.2,176.124,0.0,6.606881965,-0.671342593,2.99698026,2.796067066,0.671342593,-1.417962963,0.0,0.0,0.0,-0.5050473,0.0,11.51832974,226.0,52.0,40.5,107.22,-1.6,5.99273862,6.0,-0.39829863,0.037337328,-2.133673373,0.999977289,0.0,-3.415329615535651
6.794,1,2.2398,1.2852,1.2,4.0,60.0,3,7.0,-0.602059991,1.0,0.301029996,2.0,-3.374704785,4.193820026,176.12,0.2,176.124,0.0,6.606881965,-0.671342593,2.99698026,2.796067066,0.671342593,-1.417962963,0.0,0.0,0.0,-0.5050473,0.0,11.51832974,0.0,40.5,52.0,107.22,-1.6,6.0,5.99273862,-0.254557431,-0.254557431,-2.133673373,0.999977289,0.0,-2.8773909764240098
0.48,1,2.2508,1.1436,1.2,4.0,25.0,3,7.0,-2.0,-0.22184875,3.301029996,2000.0,-1.123957752,2.862727528,55000.0,0.2,479.391,12.62077651,19.44852521,3.690277778,12.99444315,4.77e-07,0.208333333,-2.738425926,11.09986462,-2.738425926,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,259.66,107.0,5.99273862,6.0,-0.39829863,0.037337328,-2.178396256,114.7288956,0.0,-3.1487416512809245
0.34,1,2.2508,1.1436,1.2,4.0,25.0,3,7.0,-2.0,-0.22184875,3.301029996,2000.0,-1.123957752,3.922488114,55000.0,0.2,479.391,12.62077651,19.44852521,3.690277778,12.99444315,4.77e-07,0.208333333,-2.738425926,11.09986462,-2.738425926,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,259.66,107.0,5.99273862,6.0,-0.39829863,0.037337328,-2.178396256,114.7288956,0.0,-3.2218487496163566
0.45,1,2.2508,1.1436,1.2,4.0,25.0,3,7.0,-2.0,-0.22184875,3.301029996,2000.0,-1.123957752,4.879021102,55000.0,0.2,479.391,12.62077651,19.44852521,3.690277778,12.99444315,4.77e-07,0.208333333,-2.738425926,11.09986462,-2.738425926,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,259.66,107.0,5.99273862,6.0,-0.39829863,0.037337328,-2.178396256,114.7288956,0.0,-3.494850021680094
0.12,1,2.28,1.35,1.2,4.0,25.0,3,7.0,-2.0,-0.301029996,2.882524538,763.0,-1.84436975,1.924279286,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,140.62,141.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.744452065,0.0,-2.899629454882437
0.1219,1,2.3018,1.2666,0.8015,5.0,45.0,3,7.0,-2.0,-1.0,2.397940009,250.0,-2.36336674,3.716170348,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,140.62,141.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.744452065,0.0,-5.066512712151295
0.2724,1,2.2966,1.3284,0.8015,5.0,45.0,3,7.0,-1.0,-0.045757491,0.0,1.0,-3.2441057,3.716170348,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,52.0,140.62,141.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.744452065,0.0,-5.4089353929735005
0.0429,1,2.5668,1.2606,0.838,3.5,25.0,3,7.0,-2.0,0.0,2.84509804,700.0,-1.080921908,6.0,30000.0,0.2,302.122,0.0,19.18306922,2.0,14.27496569,-1.64e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,13.21376393,0.0,226.0,52.0,40.5,153.15,153.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,99.29763473,0.0,-1.2304749798289494
0.1357,1,2.2168,0.9094,0.603,4.0,30.0,3,7.0,-2.0,-1.0,2.397940009,250.0,-1.22184875,9.528273777,55000.0,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,226.0,52.0,40.5,60.77,60.8,5.99273862,6.0,-0.39829863,0.037337328,-2.048432766,317.5299633,0.0,-3.093234110459272
0.73,1,2.2192,0.944,0.603,4.0,30.0,3,7.0,-1.0,0.0,-0.301029996,0.5,-1.22184875,9.528273777,55000.0,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,0.0,40.5,52.0,60.77,60.8,6.0,5.99273862,-0.254557431,-0.254557431,-2.048432766,317.5299633,0.0,-4.078313524516398
0.0398,2,2.63,1.32,0.4722,3.6,25.0,3,4.0,-2.0,-0.602059991,-1.823908741,0.02,-2.777283529,8.62518379,282.47,0.2,282.468,32.10410811,0.0,2.25882859,16.26491488,3.066157801,0.331506779,-0.664233856,0.0,0.0,6.420821623,-0.48123039,12.84164325,12.15204021,226.0,52.0,160.0,37.3,6.5,5.99273862,11.50371352,-0.39829863,0.037337328,-1.987595192,1.00000708,0.0,-2.3467874862246565
0.0158,2,2.63,1.32,0.955,3.6,25.0,3,4.0,-2.0,-1.187086643,-0.920818754,0.12,-2.777283529,8.62518379,282.47,0.2,282.468,32.10410811,0.0,2.25882859,16.26491488,3.066157801,0.331506779,-0.664233856,0.0,0.0,6.420821623,-0.48123039,12.84164325,12.15204021,389.0,160.0,52.0,37.3,6.5,11.50371352,5.99273862,-0.480086286,0.322470707,-1.987595192,1.00000708,0.0,-3.380176499542722
0.153,1,2.868,1.288,-0.0938,4.5,30.0,3,2.0,-1.045757491,-0.698970004,-0.22184875,0.6,-0.301029996,5.323194853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.52432881167557
1.51,1,2.868,1.288,0.1611,4.5,30.0,3,2.0,-0.698970004,0.505149978,-0.522878745,0.3,-0.301029996,8.314618966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-4.505845405981558
0.408,1,2.6638,1.1682,0.455,5.0,25.0,1,7.0,-1.301029996,-0.301029996,0.698970004,5.0,-1.0,4.829303773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-3.053547734986927
16.18,1,2.8218,1.2214,0.455,5.0,25.0,1,7.0,-0.301029996,1.301029996,-0.522878745,0.3,-1.0,4.829303773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-2.965772739229449
15.0,1,2.794,1.1756,-0.0095,4.0,33.2,3,6.0,0.812913357,1.832508913,-1.0,0.1,-1.698970004,4.988273495,60.1,0.2,60.1,0.0,0.0,1.194444444,2.92,1.974744871,0.597222222,0.597222222,0.0,9.805555556,13.08951281,-0.329216191,0.0,0.0,0.0,40.5,52.0,52.04,-2.0,6.0,5.99273862,-0.254557431,-0.254557431,-1.715708841,1.0,0.0,-3.642065152999546
0.214,1,2.796,1.07,-0.014,3.0,34.0,3,7.0,-0.732828272,-0.431798276,2.591064607,390.0,-2.522878745,4.766495177,1300000.0,0.2,171.196,12.62077651,0.0,5.444953704,5.346002064,2.61e-07,0.208333333,-0.833333333,11.09986462,0.0,19.88931523,-0.481433475,19.88931523,12.77889057,226.0,52.0,40.5,57.61,57.6,5.99273862,6.0,-0.39829863,0.037337328,-2.048432769,7593.635365,0.0,-4.673664139071248
0.45,1,2.796,1.07,-0.014,3.0,34.0,3,7.0,-0.732828272,-0.431798276,2.591064607,390.0,-2.522878745,4.766495177,1300000.0,0.2,171.196,12.62077651,0.0,5.444953704,5.346002064,2.61e-07,0.208333333,-0.833333333,11.09986462,0.0,19.88931523,-0.481433475,19.88931523,12.77889057,226.0,52.0,40.5,57.61,57.6,5.99273862,6.0,-0.39829863,0.037337328,-2.048432769,7593.635365,0.0,-5.017276612331455
0.0571,1,2.796,1.07,-0.014,3.0,34.0,3,7.0,-0.732828272,-0.431798276,2.591064607,390.0,-2.522878745,8.334453751,1300000.0,0.2,171.196,12.62077651,0.0,5.444953704,5.346002064,2.61e-07,0.208333333,-0.833333333,11.09986462,0.0,19.88931523,-0.481433475,19.88931523,12.77889057,226.0,52.0,40.5,57.61,57.6,5.99273862,6.0,-0.39829863,0.037337328,-2.048432769,7593.635365,0.0,-4.041914151478915
0.0002,1,2.776,1.127,0.077,4.0,37.0,3,7.0,-2.0,-0.096910013,2.698970004,500.0,0.698970004,7.806179974,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,226.0,52.0,40.5,40.46,-1.4,5.99273862,6.0,-0.39829863,0.037337328,-1.699066797,1.000032223,0.0,4.777318053891376
0.0283,1,2.776,1.127,0.077,4.0,37.0,3,7.0,1.0,2.0,1.204119983,16.0,0.698970004,7.806179974,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,0.0,40.5,52.0,40.46,-1.4,6.0,5.99273862,-0.254557431,-0.254557431,-1.699066797,1.000032223,0.0,4.458985145711013
0.0132,1,2.7656,1.1732,0.8835,4.0,37.0,3,7.0,1.0,2.0,1.204119983,16.0,0.698970004,8.096910013,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,0.0,40.5,52.0,40.46,-1.4,6.0,5.99273862,-0.254557431,-0.254557431,-1.699066797,1.000032223,0.0,4.4661258704182
0.175,1,2.39,1.075,0.085,3.0,35.0,3,6.0,-0.698970004,-0.096910013,2.0,100.0,-1.522878745,6.903089987,288.37,0.2,387.518,12.84164325,6.606881965,3.199741642,17.73884165,0.0,0.0,-4.484381926,4.899909731,0.0,20.01325001,-0.725519272,32.2280429,0.0,226.0,52.0,40.5,86.74,95.1,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.744146078,0.0,-4.424812155072339
16.54,1,2.28,1.35,0.6,4.2,41.0,3,7.0,-0.301029996,1.602059991,0.495424251,25.88,-0.640509927,5.096910013,28500.0,0.2,320.294,6.9237372,26.93044343,6.283009259,9.767179562,3.69e-07,0.347222222,-1.417962963,6.9237372,0.43287037,5.57310453,-0.5050473,13.21376393,23.67036996,0.0,40.5,52.0,146.05,6.5,6.0,5.99273862,-0.254557431,-0.254557431,-2.133673375,88.98074894,0.0,-3.058240186185305
0.026,1,2.558,1.222,1.445,4.5,37.0,1,5.8,-1.0,-0.522878745,2.0,100.0,-0.985036712,3.096910013,364.45,0.2,540.58,12.84164325,34.29465432,2.953940986,20.53535904,0.0,0.0,-1.417962963,0.0,0.0,0.0,-1.0,4.483030858,11.51832974,226.0,52.0,40.5,107.22,107.0,5.99273862,6.0,-0.39829863,0.037337328,-2.230982347,0.674183285,0.0,-4.017728766960432
0.0056,1,2.558,1.222,1.445,4.5,37.0,1,5.8,-1.0,-0.522878745,2.0,100.0,-0.985036712,3.096910013,364.45,0.2,540.58,12.84164325,34.29465432,2.953940986,20.53535904,0.0,0.0,-1.417962963,0.0,0.0,0.0,-1.0,4.483030858,11.51832974,226.0,52.0,40.5,107.22,107.0,5.99273862,6.0,-0.39829863,0.037337328,-2.230982347,0.674183285,0.0,-4.494850021680094
0.0021,1,2.558,1.222,1.445,4.5,37.0,1,5.8,-1.0,-0.522878745,2.0,100.0,-0.923394996,3.096910013,364.45,0.2,540.58,12.84164325,34.29465432,2.953940986,20.53535904,0.0,0.0,-1.417962963,0.0,0.0,0.0,-1.0,4.483030858,11.51832974,226.0,52.0,40.5,107.22,107.0,5.99273862,6.0,-0.39829863,0.037337328,-2.230982347,0.674183285,0.0,-4.795880017344075
0.026,1,2.336,1.096,1.445,4.5,37.0,1,7.0,-1.0,-0.522878745,2.0,100.0,-0.691564428,3.096910013,70000.0,1.0,746.778,30.53782887,39.19013779,6.449143178,27.93580271,-6.18e-07,0.0,-4.31210034,6.076020107,0.78,0.0,-1.0,10.04648235,47.92618519,226.0,52.0,40.5,164.42,63.3,5.99273862,6.0,-0.39829863,0.037337328,0.0,93.73602329,247.0,-4.505845405981558
0.251,1,2.5956,1.2096,1.445,4.5,37.0,1,7.0,-0.698970004,0.0,2.0,100.0,-0.735934178,3.096910013,70000.0,1.0,746.778,30.53782887,39.19013779,6.449143178,27.93580271,-6.18e-07,0.0,-4.31210034,6.076020107,0.78,0.0,-1.0,10.04648235,47.92618519,0.0,883.0,40.5,164.42,63.3,11.3319983,6.0,-0.744035145,0.211204803,0.0,93.73602329,247.0,-5.443697499232713
0.184,1,2.5956,1.2096,1.445,4.5,37.0,1,7.0,-0.698970004,0.0,2.0,100.0,-0.735934178,3.096910013,100000.0,1.0,702.256,24.99368346,61.4795111,12.32227432,29.60216084,-2.82e-07,0.0,-1.417962963,0.0,0.0,0.0,-1.0,22.05557453,36.82824132,0.0,883.0,40.5,107.22,63.3,11.3319983,6.0,-0.744035145,0.211204803,-2.258365455,142.3982138,91.0,-4.767003889607846
2.41,1,2.953,0.902,0.026,6.5,37.0,1,3.0,-0.301029996,1.0,0.0,1.0,-0.784163751,8.505149978,0.0,1.0,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,0.0,40.5,52.0,21.59,21.6,6.0,5.99273862,-0.254557431,-0.254557431,-2.205048427,0.0,177.0,-3.886056647693163
1.09,1,2.41,1.43,1.445,5.5,39.4,3,6.0,-0.698970004,0.0,-0.602059991,0.25,-1.0,1.193820026,153.18,1.0,153.181,30.66176366,0.0,0.54584845,3.253808597,2.864712197,0.087083333,-0.091878307,6.066367068,6.237682351,0.0,-0.504259893,5.563451492,23.7625527,0.0,40.5,52.0,66.48,-1.0,6.0,5.99273862,-0.254557431,-0.254557431,-2.000379653,0.999993472,119.0,-4.369572124974976
0.48,1,2.28,1.35,1.2,4.0,27.6,3,7.0,-2.0,-0.22184875,3.301029996,2000.0,-1.384163751,3.493058567,55000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,20.31,0.4,5.99273862,6.0,-0.39829863,0.037337328,-2.048432761,494.8535234,0.0,-3.1023729087095586
9.0,1,2.28,1.35,1.2,4.0,27.6,3,7.0,-2.0,-0.22184875,3.301029996,2000.0,-1.123957752,3.311411163,55000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,20.31,0.4,5.99273862,6.0,-0.39829863,0.037337328,-2.048432761,494.8535234,0.0,-2.214670164989233
13.0,1,2.28,1.35,1.2,4.0,27.6,3,7.0,-2.0,-0.22184875,3.301029996,2000.0,-1.123957752,3.519558805,55000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,20.31,0.4,5.99273862,6.0,-0.39829863,0.037337328,-2.048432761,494.8535234,0.0,-0.8239087409443188
6.05,1,2.488,1.157,-0.632,4.5,37.0,3,6.6,1.0,2.301029996,-0.096910013,0.8,-2.0,6.0,192.12,0.0,192.123,0.0,12.84164325,0.0,3.853986625,4.619312135,1.144212963,-2.738425926,0.0,-2.738425926,0.0,-0.481138775,0.0,0.0,0.0,40.5,52.0,132.13,-1.7,6.0,5.99273862,-0.254557431,-0.254557431,-2.178395123,0.999984385,0.0,-3.744727494896694
8.14,1,2.584,1.287,-0.56,4.5,37.0,3,6.6,1.0,2.301029996,-0.096910013,0.8,-2.0,4.988273495,192.12,0.0,192.123,0.0,12.84164325,0.0,3.853986625,4.619312135,1.144212963,-2.738425926,0.0,-2.738425926,0.0,-0.481138775,0.0,0.0,0.0,40.5,52.0,132.13,-1.7,6.0,5.99273862,-0.254557431,-0.254557431,-2.178395123,0.999984385,0.0,-3.886056647693163
4.41,1,2.667,1.177,-0.29,4.5,37.0,3,6.6,1.0,2.301029996,-0.096910013,0.8,-2.0,2.096910013,192.12,0.0,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,52.0,140.62,141.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.744452065,0.0,-3.744727494896694
12.53,1,2.684,1.07,-0.472,4.5,37.0,3,7.0,1.0,2.301029996,-0.096910013,0.8,-2.0,8.898132558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-2.9956786262173574
2.448,1,2.636,0.778,0.068,4.5,25.0,1,3.0,-1.301029996,-0.045757491,-0.27572413,0.53,0.0,5.255272505,1300000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,20.31,0.4,5.99273862,6.0,-0.39829863,0.037337328,-2.048432761,11696.53782,0.0,-3.348431261134208
0.199,1,2.636,0.778,0.068,4.5,25.0,1,3.0,-1.301029996,-0.096910013,-0.096910013,0.8,0.0,5.255272505,1300000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,20.31,0.4,6.0,5.99273862,-0.254557431,-0.254557431,-2.048432761,11696.53782,0.0,-3.371508895032877
0.153,1,2.796,1.07,-0.014,3.5,34.6,3,5.0,-2.0,0.0,2.84509804,700.0,-1.204119983,4.773193821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.531652669587842
0.214,1,2.796,1.07,-0.014,3.5,34.6,3,5.0,-2.0,0.0,2.84509804,700.0,-1.204119983,4.431363764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.562249437179612
0.236,1,2.796,1.07,-0.014,3.5,34.6,3,5.0,-2.0,0.0,2.84509804,700.0,-1.204119983,4.55554182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.576754126063192
1.28,1,2.923,1.094,-0.071,7.4,25.0,1,3.0,-2.0,0.77815125,-0.698970004,0.2,-1.698970004,6.884591475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,160.0,40.5,0.0,0.0,11.50371352,6.0,-0.480086286,0.322470707,0.0,0.0,0.0,-2.332547047110046
3.425,1,2.923,1.094,-0.071,7.4,25.0,2,3.0,-2.0,0.77815125,-0.698970004,0.2,-1.698970004,6.255272505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,160.0,40.5,0.0,0.0,11.50371352,6.0,-0.480086286,0.322470707,0.0,0.0,0.0,-2.1088343884168674
1.671,1,2.923,1.094,-0.071,7.4,25.0,3,3.0,-2.0,0.77815125,-0.698970004,0.2,-1.698970004,12.43838411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,160.0,40.5,0.0,0.0,11.50371352,6.0,-0.480086286,0.322470707,0.0,0.0,0.0,-2.1426675035687315
1.958,1,2.923,1.094,-0.071,7.4,25.0,3,3.0,-2.0,0.77815125,-0.698970004,0.2,-1.698970004,7.431363764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,160.0,40.5,0.0,0.0,11.50371352,6.0,-0.480086286,0.322470707,0.0,0.0,0.0,-1.9985547735542075
0.0444,1,2.923,1.094,-0.071,7.4,25.0,1,3.0,-2.0,-0.397940009,0.301029996,2.0,-1.698970004,6.884591475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,0.0,6.0,11.50371352,-0.254557431,-0.254557431,0.0,0.0,0.0,-2.493494967595128
0.0573,1,2.923,1.094,-0.071,7.4,25.0,2,3.0,-2.0,-0.397940009,0.301029996,2.0,-1.698970004,6.255272505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,0.0,6.0,11.50371352,-0.254557431,-0.254557431,0.0,0.0,0.0,-2.4107953666361226
0.0925,1,2.923,1.094,-0.071,7.4,25.0,3,3.0,-2.0,-0.397940009,0.301029996,2.0,-1.698970004,12.43838411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,0.0,6.0,11.50371352,-0.254557431,-0.254557431,0.0,0.0,0.0,-2.246672307794655
