Km,Vmax,activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,XLogP,MaxEStateIndex.1,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,Complexity,Vmax_log
0.42,0.0001004,2,2.667,1.177,-0.29,4.5,37.0,3,7.0,-1.0,0.301029996,0.1,2.0,0.0,0.0,1.146128036,14.0,1.73935079,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,141.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.998266287191
0.051,0.0001087,2,2.28,1.35,1.2,3.8,30.0,3,7.0,-3.0,-0.769551079,0.001,0.17,0.0,0.0,-2.236572006,0.0058,2.197181279,207.194,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,6.5,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-3.963770455913705
0.029,0.0001948,2,2.361,1.497,0.5658,4.4,40.0,3,7.0,-3.0,-0.769551079,0.001,0.17,0.0,0.0,-2.251811973,0.0056,3.391001305,207.194,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,6.5,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-3.710411047457404
0.29,7.5e-06,2,2.09,1.13,0.86,4.0,60.0,3,7.0,-1.0,0.176091259,0.1,1.5,0.0,0.0,-0.828533501,0.281,1.988273495,430.71,0.2,799.366,195.4079804,25.4216967,27.8513811,17.5196677,1.5e-06,0.428298933,0.428298933,0.0,5.673973868,0.0,-0.376667636,84.22863648,23.29824927,226.0,52.0,40.5,89.10180846,5.99273862,-0.39829863,0.037337328,-2.590745293,0.0,-5.1249387366083
0.0001,0.00563,2,2.81,1.063,0.016,4.0,25.0,1,3.0,-0.397940009,0.397940009,0.4,2.5,0.0,0.0,-0.903089987,0.125,6.375595036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-2.2494916051486538
0.0035,0.0168,2,2.81,1.063,0.016,4.0,25.0,1,4.0,-0.397940009,0.397940009,0.4,2.5,0.0,0.0,-0.903089987,0.125,7.091833962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-1.7746907182741372
0.0009,0.00158,2,2.81,1.063,0.016,4.0,25.0,1,3.0,-0.397940009,0.397940009,0.4,2.5,0.0,0.0,-0.903089987,0.125,6.230962745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-2.8013429130455774
0.28,0.0001365,2,2.2,1.35,0.4796,3.5,25.0,3,7.0,-3.0,-1.045757491,0.001,0.09,0.0,0.0,-1.773026938,2.80434,1.193820026,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,141.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.864867348623225
0.124,4.31e-05,2,2.589,1.438,-0.062,3.6,25.0,3,7.0,-1.0,0.204119983,0.1,1.6,0.0,0.0,-1.12247199,0.09,6.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.3655227298392685
0.0136,0.000822,2,2.71,1.083,-0.179,3.9,30.0,3,7.0,-2.301029996,-0.602059991,0.005,0.25,0.0,0.0,-2.397940009,0.004,1.499061248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,45.1,0.0,0.0,0.0,0.0,0.0,0.0,-3.085128182459949
0.23,0.000417,2,2.71,1.083,-0.179,4.0,28.0,3,7.0,-3.0,-0.301029996,0.001,0.5,0.0,0.0,-1.602059991,0.025,6.528273777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.3798639450262424
0.155,3.89e-05,2,2.2,1.3,0.45,7.4,25.0,3,2.0,-1.301029996,-0.698970004,0.05,0.2,0.0,0.0,-1.301029996,0.05,4.193820026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,45.1,0.0,10.81208333,-0.870232705,1.0,0.0,0.0,-4.410050398674293
0.02,6e-06,2,2.475,1.47,1.568,3.9,25.0,3,7.0,-1.903089987,-0.698970004,0.0125,0.2,0.0,0.0,-2.886056648,0.0013,3.903089987,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,42.8,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-5.221848749616356
0.048,1.7e-05,2,2.41,1.43,1.445,3.9,25.0,3,7.0,-1.903089987,-0.698970004,0.0125,0.2,0.0,0.0,-2.886056648,0.0013,4.193820026,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,42.8,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-4.769551078621726
0.16,0.000173,2,2.345,1.39,1.322,3.9,25.0,3,7.0,-1.903089987,-0.698970004,0.0125,0.2,0.0,0.0,-2.886056648,0.0013,4.431363764,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,42.8,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-3.761953896871205
0.23,0.000181,2,2.319,1.374,1.274,3.9,25.0,3,7.0,-1.903089987,-0.698970004,0.0125,0.2,0.0,0.0,-2.886056648,0.0013,4.806179974,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,42.8,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-3.742321425130816
0.53,0.000327,2,2.28,1.35,1.2,3.9,25.0,3,7.0,-1.903089987,-0.698970004,0.0125,0.2,0.0,0.0,-2.886056648,0.0013,4.959637541,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,42.8,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-3.485452247339714
0.0544,0.00579,2,2.28,1.35,1.2,7.0,35.4,3,7.0,-2.0,-1.301029996,0.01,0.05,0.0,0.0,-1.698970004,0.02,2.096910013,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,488.0,127.0,40.5,141.0,12.14287431,-0.507678166,0.238288582,0.0,0.0,-2.237321436272564
4.73,0.00068,2,2.54,1.51,1.69,5.84,34.0,3,7.0,0.698970004,1.397940009,5.0,25.0,0.0,0.0,-1.320411998,0.2258,3.341830057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,110.0,40.5,0.0,9.119537037,-0.393566516,0.183570329,0.0,0.0,-3.167491087293764
0.006,2.62e-05,2,2.502,1.487,1.619,4.5,30.0,3,7.0,-0.096910013,0.579783597,0.8,3.8,0.0,0.0,-1.91579774,0.14078,4.221153322,364.45,1.0,586.653,24.48111484,27.68777235,3.625283579,25.74673621,-5.94e-07,0.0,-4.631075326,24.26546827,0.755694444,0.0,-1.0,16.3085628,42.15736728,226.0,52.0,40.5,107.0,5.99273862,-0.39829863,0.037337328,0.0,262.0,-4.581698708680254
0.013,2.5e-05,2,2.488,1.478,1.592,4.5,30.0,3,7.0,-0.096910013,0.579783597,0.8,3.8,0.0,0.0,-1.91579774,0.14078,4.221153322,364.45,1.0,586.653,24.48111484,27.68777235,3.625283579,25.74673621,-5.94e-07,0.0,-4.631075326,24.26546827,0.755694444,0.0,-1.0,16.3085628,42.15736728,226.0,52.0,40.5,107.0,5.99273862,-0.39829863,0.037337328,0.0,262.0,-4.6020599913279625
0.0095,0.000102,1,2.502,1.487,1.619,4.5,30.0,3,7.0,-0.096910013,0.579783597,0.8,3.8,1.301029996,20.0,-1.278380411,0.54052,4.221153322,364.45,1.0,586.653,24.48111484,27.68777235,3.625283579,25.74673621,-5.94e-07,0.0,-4.631075326,24.26546827,0.755694444,0.0,-1.0,16.3085628,42.15736728,226.0,52.0,40.5,107.0,5.99273862,-0.39829863,0.037337328,0.0,262.0,-3.9913998282380825
0.027,0.000181,1,2.488,1.478,1.592,4.5,30.0,3,7.0,-0.096910013,0.579783597,0.8,3.8,1.301029996,20.0,-1.278380411,0.54052,4.221153322,364.45,1.0,586.653,24.48111484,27.68777235,3.625283579,25.74673621,-5.94e-07,0.0,-4.631075326,24.26546827,0.755694444,0.0,-1.0,16.3085628,42.15736728,226.0,52.0,40.5,107.0,5.99273862,-0.39829863,0.037337328,0.0,262.0,-3.742321425130816
0.045,0.000109,2,2.49,1.2172,0.0265,3.5,25.0,1,4.4,-3.0,0.0,0.001,1.0,0.0,0.0,-2.0,0.01,8.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.962573502059376
0.183,7.9e-05,1,2.49,1.2172,0.0265,4.0,35.0,1,4.4,-1.0,0.0,0.1,1.0,-0.301029996,0.5,-2.301029996,0.005,8.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.102372908709558
0.045,0.000136,1,2.579,1.0774,0.0265,4.0,35.0,1,4.4,-2.0,-1.0,0.01,0.1,-0.602059991,0.25,-2.301029996,0.005,8.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.866461091629783
0.0272,0.0001267,2,2.63,1.32,0.1548,4.5,37.0,3,4.0,-3.0,-0.397940009,0.001,0.4,0.0,0.0,-2.301029996,0.005,8.709269961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.8972233851165594
6.7,165.1666667,2,2.497,1.483,1.608,6.0,20.0,3,7.0,-2.561235995,-0.881342786,0.0056,0.146,0.0,0.0,-4.301029996,5e-05,5.334115835,364.45,1.0,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,164.8,51.44,47.4,0.0,10.41862355,-0.504259893,0.320315522,-2.230981606,181.0,2.21792240418928
0.039,0.00578,2,2.81,1.063,0.016,4.0,35.0,3,3.0,0.0,1.0,1.0,10.0,0.0,0.0,-2.431798276,0.0037,1.959637541,66500.0,1.0,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,226.0,52.0,45.1,21.6,5.99273862,-0.39829863,0.037337328,-2.205048427,177.0,-2.238072161579471
0.0089,1.77e-05,2,2.3504,1.4038,1.445,4.5,37.0,3,7.0,-3.0,-1.301029996,0.001,0.05,0.0,0.0,-3.169051318,0.00105,4.288696261,364.45,0.0,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,42.8,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-4.752026733638194
0.0065,9.2e-06,2,2.342,1.41,1.354,4.5,37.0,3,7.0,-3.0,-0.853871964,0.001,0.14,0.0,0.0,-3.169051318,0.00105,4.76035462,364.45,0.0,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,42.8,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-5.036212172654444
0.0065,5.6e-06,2,2.314,1.402,1.316,4.5,37.0,3,7.0,-3.0,-0.853871964,0.001,0.14,0.0,0.0,-3.169051318,0.00105,4.380211242,364.45,0.0,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,42.8,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-5.251811972993799
0.136,0.000893,2,2.718,1.179,0.3,4.0,25.0,3,7.0,-1.0,-0.096910013,0.1,0.8,0.0,0.0,-2.0,0.01,9.903089987,192.12,0.0,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,141.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.0491485411114536
0.09,0.007,2,2.28,1.35,1.2,4.0,25.0,3,7.0,-3.0,-1.0,0.001,0.1,0.0,0.0,-0.15490196,0.7,2.53529412,192.12,1.0,192.123,0.0,12.84164325,0.0,3.853986625,4.619312135,1.144212963,-2.738425926,0.0,-2.738425926,0.0,-0.481138775,0.0,0.0,226.0,52.0,40.5,-1.7,5.99273862,-0.39829863,0.037337328,-2.178395123,227.0,-2.154901959985743
0.107,0.0001565,2,2.807,1.088,-0.293,4.0,30.0,3,4.0,-1.301029996,-0.455931956,0.05,0.35,0.0,0.0,-0.124938737,0.75,1.806179974,110.1,1.0,110.112,12.13273414,0.0,0.0,1.738120536,3.134861511,0.076388889,-0.076388889,12.13273414,0.0,0.0,-0.504260125,0.0,24.26546827,226.0,52.0,40.5,0.9,5.99273862,-0.39829863,0.037337328,-1.906362789,62.0,-3.805485658117533
0.17,4.92e-05,2,2.7116,1.2344,-0.41,4.5,25.0,3,4.6,-3.0,-0.096910013,0.001,0.8,0.0,0.0,-1.301029996,0.05,6.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.308034897232639
4.82,0.00189,3,2.771,1.299,-0.2711,9.0,90.0,1,7.0,0.698970004,1.477121255,5.0,30.0,0.0,1.0,-1.698970004,0.02,3.77815125,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,0.0,40.5,52.0,-1.4,6.0,-0.254557431,-0.254557431,-1.699066797,0.0,-2.723538195826756
0.511,0.122166667,3,2.63,1.32,-0.1568,7.0,25.0,3,4.0,-3.0,0.477121255,0.001,3.0,2.0,100.0,-2.301029996,0.005,6.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-0.9130472745575376
6.72,0.0196,3,3.12,1.128,0.038,9.0,44.0,3,2.0,0.397940009,1.477121255,2.5,30.0,-0.085193747,2.36,-2.0,0.01,1.474085082,5000.0,1.0,44.053,0.0,13.21376393,2.0,0.206165084,2.25,1.0,1.0,0.0,0.0,0.0,-0.376667636,13.21376393,0.0,0.0,40.5,52.0,-0.1,6.0,-0.254557431,-0.254557431,-1.241764757,10.0,-1.707743928643524
0.034,0.522,1,2.372,1.279,-1.358,4.0,40.0,2,6.0,-1.522878745,0.301029996,0.03,2.0,0.320411998,8.02,-1.751015991,0.48078,1.84509804,267.49,0.2,549.969,70.75297264,0.0,5.399846115,39.05486652,0.0,0.331506779,-0.664233856,0.0,5.473640837,6.420821623,-0.48123039,19.38639965,24.30408043,226.0,52.0,40.5,63.3,5.99273862,-0.39829863,0.037337328,-1.991144651,0.0,-0.2823294969977378
0.182,0.679,1,2.372,1.279,-1.358,4.0,40.0,3,6.0,-1.522878745,0.301029996,0.03,2.0,0.0,0.0,-1.705037326,0.03128,1.799340549,267.49,0.2,267.501,38.64886452,0.0,3.141017525,17.7,3.007721771,0.862283951,0.862283951,0.0,5.473640837,0.0,-0.330473504,6.544756406,12.15204021,226.0,52.0,40.5,7.6,5.99273862,-0.39829863,0.037337328,-1.991144631,0.0,-0.1681302257194983
0.27,0.787,1,2.544,1.191,-1.358,4.0,40.0,3,6.0,-1.522878745,0.301029996,0.03,2.0,0.098970004,2.41,-1.281342787,0.2338,6.528273777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-0.1040252676409354
1.207,0.00072411,1,2.433,1.48,0.263,4.5,60.0,3,7.0,-1.301029996,-0.124938737,0.05,0.75,0.397940009,2.5,-2.301029996,0.005,2.096910013,5750.0,0.2,102.133,6.9237372,25.92461228,5.041666667,2.284554637,7.29e-08,0.583333333,0.583333333,0.0,0.0,0.0,-0.376667636,19.82064589,0.0,226.0,52.0,40.5,25.1,5.99273862,-0.39829863,0.037337328,-1.504874638,0.0,-3.140195454846695
0.936,0.00013193,1,2.433,1.48,0.263,4.5,60.0,3,7.0,-3.0,1.698970004,0.001,50.0,-0.602059991,0.25,-2.301029996,0.005,2.096910013,5750.0,0.2,102.133,6.9237372,25.92461228,5.041666667,2.284554637,7.29e-08,0.583333333,0.583333333,0.0,0.0,0.0,-0.376667636,19.82064589,0.0,0.0,40.5,52.0,25.1,6.0,-0.254557431,-0.254557431,-1.504874638,0.0,-3.8796564375619753
2.22,0.00032446,1,2.433,1.48,0.263,4.5,60.0,3,7.0,-1.301029996,-0.124938737,0.05,0.75,0.397940009,2.5,-2.301029996,0.005,2.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.4888388361518827
0.645,4.23e-05,1,2.433,1.48,0.263,4.5,60.0,3,7.0,-3.0,1.698970004,0.001,50.0,-0.602059991,0.25,-2.301029996,0.005,2.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.373659632624958
0.1062,0.000361,1,2.768,1.127,-0.437,4.0,25.0,3,4.0,-1.0,-0.096910013,0.1,0.8,0.301029996,2.0,-1.096910013,0.08,12.52827378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.4424927980943423
3.82,0.000597,1,2.768,1.127,-0.437,4.0,25.0,3,4.0,0.0,0.903089987,1.0,8.0,-0.698970004,0.2,-1.096910013,0.08,12.52827378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.224025668870631
0.053,0.0001709,1,2.976,1.155,-0.308,4.0,25.0,2,2.0,-2.0,-1.0,0.01,0.1,0.397940009,2.5,-1.15490196,0.07,7.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.767257937279263
4.25,0.0002006,1,2.976,1.155,-0.308,4.0,25.0,2,2.0,0.0,1.397940009,1.0,25.0,-0.096910013,0.8,-1.15490196,0.07,7.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.697669071315601
1.456,5.95e-05,1,2.64,1.379,-0.4274,3.0,37.0,2,5.2,-1.0,0.079181246,0.1,1.2,-1.301029996,0.05,-1.853871964,0.014,6.397940009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.22548303427145
0.409,6.32e-05,1,2.24,1.285,0.17,4.5,45.0,3,6.0,-0.698970004,0.301029996,0.2,2.0,1.301029996,20.0,-1.938089935,0.02914,2.334453751,66500.0,0.2,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,226.0,52.0,40.5,21.6,5.99273862,-0.39829863,0.037337328,-2.205048427,0.0,-4.199282921717615
0.406,5.49e-05,1,2.24,1.285,0.17,4.5,45.0,3,6.0,-1.0,1.301029996,0.1,20.0,0.301029996,2.0,-1.961709797,0.01944,2.334453751,66500.0,0.2,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,0.0,40.5,52.0,21.6,6.0,-0.254557431,-0.254557431,-2.205048427,0.0,-4.260427655549908
5.47,0.00418,3,2.24,1.285,0.17,9.0,60.0,3,6.0,-1.0,1.301029996,0.1,20.0,0.0,0.0,-1.961709797,0.01944,2.334453751,66500.0,0.2,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,0.0,40.5,49.7,21.6,6.0,-0.254557431,-0.254557431,-2.205048427,0.0,-2.378823718224965
0.17,2.81e-05,1,2.771,1.299,1.124,4.4,25.0,3,7.0,-1.0,-0.096910013,0.1,0.8,0.698970004,5.0,0.0,1.0,3.0,1135.0,1.0,1134.987,0.0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0.0,0.0,0.0,-0.393566318,0.0,0.0,226.0,52.0,40.5,-15.0,5.99273862,-0.39829863,0.037337328,-2.495559109,1480.0,-4.55129368009492
1.42,2.85e-05,1,2.771,1.299,1.0124,4.4,25.0,3,7.0,0.0,0.903089987,1.0,8.0,-0.301029996,0.5,0.0,1.0,3.0,1135.0,1.0,1134.987,0.0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0.0,0.0,0.0,-0.393566318,0.0,0.0,0.0,40.5,52.0,-15.0,6.0,-0.254557431,-0.254557431,-2.495559109,1480.0,-4.54515513999149
0.25,1.85e-05,1,2.771,1.299,-0.0718,4.4,25.0,3,7.0,-1.0,-0.096910013,0.1,0.8,0.698970004,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.732828271596986
5.17,1.79e-05,1,2.771,1.299,-0.0976,4.4,25.0,3,7.0,0.0,0.903089987,1.0,8.0,-0.301029996,0.5,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.747146969020107
0.221,0.000219,1,2.335,0.966,-0.027,4.0,25.0,3,4.6,-3.0,0.698970004,0.001,5.0,-0.602059991,0.25,-1.301029996,0.05,7.070407322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.6595558851598815
0.0192,0.000241,1,2.335,0.966,-0.027,4.0,25.0,3,4.6,-3.0,0.079181246,0.001,1.2,0.0,1.0,-1.301029996,0.05,7.070407322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.617982957425132
0.123,0.000172,1,2.341,1.004,-0.007,4.0,25.0,3,4.6,-3.0,0.079181246,0.001,1.2,0.0,1.0,-1.301029996,0.05,7.431363764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.764471553092451
0.916,0.000102,1,2.346,1.041,-0.005,4.0,25.0,3,4.6,-3.0,0.698970004,0.001,5.0,-0.602059991,0.25,-1.301029996,0.05,6.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.9913998282380825
0.252,0.000145,1,2.346,1.041,-0.005,4.0,25.0,3,4.6,-3.0,0.079181246,0.001,1.2,0.0,1.0,-1.301029996,0.05,6.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.838631997765025
1.08,0.000478,1,2.33,0.928,-0.012,4.0,25.0,1,5.0,-3.0,0.698970004,0.001,5.0,-0.602059991,0.25,-1.301029996,0.05,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.320572103387881
