Km,Vmax,activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,lgCconst,lgCcat,lgvolume,Sufrace,VSA_EState8,BalabanJ,MinAbsEStateIndex,MinEStateIndex,VSA_EState4,MinPartialCharge,XLogP,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,polym,Mcoat_log,MolWt_log,PEOE_VSA7_log,PEOE_VSA8_log,PEOE_VSA9_log,Kappa2_log,EState_VSA6_log,EState_VSA4_log,SMR_VSA7_log,Complexity1_log,Complexity_log,TPSA_log,TPSA1_log,TPSA2_log,MaxEStateIndex.1_log,MaxEStateIndex.2_log
0.0342,0.000244,2,2.662,1.09,-0.27,9.0,25.0,3,7.0,-2.602059991,-1.0,0.0,-1.301029996,5.62518379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.814130531825066,0.0,0.0,4.248495242049359,3.7013019741124933,0.0,0.0
0.0401,0.00031,2,2.662,1.09,-0.27,9.0,25.0,3,7.0,-2.602059991,-1.0,0.0,-1.301029996,5.122710528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.814130531825066,0.0,0.0,4.248495242049359,3.7013019741124933,0.0,0.0
0.0486,0.000625,2,2.662,1.09,-0.27,9.0,25.0,3,7.0,-2.602059991,-1.0,0.0,-1.301029996,4.773193821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.814130531825066,0.0,0.0,4.248495242049359,3.7013019741124933,0.0,0.0
0.96,0.00019,2,2.667,1.177,-0.29,4.0,25.0,3,7.0,-1.0,-0.187086643,0.0,-0.48148606,3.025800515,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.39829863,0.037337328,-2.048432761,494.8535234,10.915088464214607,4.71082665784656,2.5353443853311024,2.562298001876472,0.0,0.6867409071395595,2.4069329118475156,2.562298001876472,2.54779463532204,5.420534999272286,0.0,3.011113375592293,3.9512437185814275,3.756538102587751,1.7905485063083346,0.0
0.07,0.0001,2,2.667,1.177,-0.29,4.0,25.0,3,7.0,-1.0,-0.187086643,0.0,-0.48148606,2.355989505,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.39829863,0.037337328,-2.048432761,494.8535234,10.915088464214607,4.71082665784656,2.5353443853311024,2.562298001876472,0.0,0.6867409071395595,2.4069329118475156,2.562298001876472,2.54779463532204,5.420534999272286,0.0,3.011113375592293,3.9512437185814275,3.756538102587751,1.7905485063083346,0.0
0.35,0.00014,2,2.667,1.177,-0.29,4.0,25.0,1,7.0,-1.0,0.0,0.0,-0.698970004,3.982271233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,0.0
0.051,3.30E-05,2,2.771,1.299,-0.0788,4.0,40.0,3,7.0,-1.698970004,-0.853871964,0.0,-1.397940009,2.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,0.0
0.037,3.20E-05,2,2.771,1.299,-0.1392,4.0,40.0,3,7.0,-2.301029996,-0.920818754,0.0,-1.397940009,2.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.744035145,0.211204803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78332520060396,3.7013019741124933,2.4276304319506097,0.0
0.0006,no,2,2.675,1.305,-0.13,7.4,25.0,3,7.0,-4.0,-2.853871964,0.0,-0.698970004,3.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.814130531825066,0.0,0.0,4.248495242049359,3.7013019741124933,0.0,0.0
0.032,0.000217,2,2.774,1.059,0.163,4.0,25.0,1,7.0,-1.301029996,-0.744727495,0.0,-1.0,8.130333768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,0.0
0.009,6.04E-05,2,2.724,1.073,-0.054,4.0,25.0,3,7.0,-2.0,-1.0,0.0,-2.0,5.334453751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,0.0
0.127,9.99E-06,2,2.776,1.127,0.077,4.0,37.0,3,7.0,-1.096910013,0.204119983,-0.698970004,-1.698970004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,0.0
0.0469,0.0459,2,2.771,1.299,-0.0788,4.5,30.0,3,7.0,-1.096910013,0.301029996,0.0,-1.522878745,7.668907502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,0.0
1.6769,no,2,3.12,1.128,0.038,5.0,37.0,3,3.0,-3.0,1.477121255,0.0,-1.301029996,1.431363764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.744035145,0.211204803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78332520060396,3.7013019741124933,2.4276304319506097,0.0
3.8,0.0007,2,2.667,1.177,-0.29,4.0,37.0,3,7.0,-0.346787486,0.176091259,0.0,-1.028754368,2.096910013,1.0,2.960648148,3.204805418,0.833333333,-0.981481481,0.0,-0.478089149,0.3,-0.39829863,0.037337328,-1.63999937,249.7814412,9.798127036878302,4.277540736426716,0.0,1.804349893977557,0.0,0.41971409408119514,0.0,1.804349893977557,2.5380489005101476,5.420534999272286,4.007333185232471,3.6189933266497696,3.9512437185814275,3.7013019741124933,1.7905485063083346,0.0
6.9,0.00036,2,2.667,1.177,-0.29,5.0,37.0,3,7.0,-0.22184875,0.176091259,0.0,-1.028754368,2.096910013,1.0,2.960648148,3.204805418,0.833333333,-0.981481481,0.0,-0.478089149,0.3,-0.39829863,0.037337328,-1.63999937,249.7814412,9.798127036878302,4.277540736426716,0.0,1.804349893977557,0.0,0.41971409408119514,0.0,1.804349893977557,2.5380489005101476,5.420534999272286,4.007333185232471,3.6189933266497696,3.9512437185814275,3.7013019741124933,1.7905485063083346,0.0
2.4,0.0001,2,2.667,1.177,-0.29,6.0,37.0,3,7.0,-0.22184875,0.176091259,0.0,-1.028754368,2.096910013,1.0,2.960648148,3.204805418,0.833333333,-0.981481481,0.0,-0.478089149,0.3,-0.39829863,0.037337328,-1.63999937,249.7814412,9.798127036878302,4.277540736426716,0.0,1.804349893977557,0.0,0.41971409408119514,0.0,1.804349893977557,2.5380489005101476,5.420534999272286,4.007333185232471,3.6189933266497696,3.9512437185814275,3.7013019741124933,1.7905485063083346,0.0
1.3,0.0001,2,2.667,1.177,-0.29,7.0,37.0,3,7.0,-0.522878745,0.176091259,0.0,-1.028754368,2.096910013,1.0,2.960648148,3.204805418,0.833333333,-0.981481481,0.0,-0.478089149,0.3,-0.39829863,0.037337328,-1.63999937,249.7814412,9.798127036878302,4.277540736426716,0.0,1.804349893977557,0.0,0.41971409408119514,0.0,1.804349893977557,2.5380489005101476,5.420534999272286,4.007333185232471,3.6189933266497696,3.9512437185814275,3.7013019741124933,1.7905485063083346,0.0
1.9,0.0006,2,2.667,1.177,-0.29,4.0,37.0,3,7.0,-0.823908741,0.176091259,0.0,-1.028754368,3.237543738,1.0,2.960648148,3.204805418,0.833333333,-0.981481481,0.0,-0.478089149,0.3,-0.39829863,0.037337328,-1.63999937,249.7814412,9.798127036878302,4.277540736426716,0.0,1.804349893977557,0.0,0.41971409408119514,0.0,1.804349893977557,2.5380489005101476,5.420534999272286,4.007333185232471,3.6189933266497696,3.9512437185814275,3.7013019741124933,1.7905485063083346,0.0
0.8,0.0003,2,2.667,1.177,-0.29,4.0,37.0,3,7.0,-0.823908741,0.176091259,0.0,-1.179932556,6.0,1.0,-2.126505832,1.955293032,0.062261474,-2.041300634,0.0,-0.393566515,-7.2,-0.39829863,0.037337328,-2.424394295,19.8240418,9.210340371976184,6.223444938287172,0.0,0.0,2.9867241161609823,2.5539107603229048,0.0,0.0,0.0,5.420534999272286,6.437751649736401,5.622283151077064,3.9512437185814275,3.7013019741124933,1.7905485063083346,0.0
0.59,0.00134,2,2.81,1.063,0.016,7.0,25.0,3,4.0,-1.301029996,-0.397940009,0.0,0.096910013,10.95963754,1.0,10.49932256,1.84e-07,0.141944444,-0.3375,0.431157407,-0.459491868,59.1,-0.397062581,0.054727625,-2.048432773,157.9167621,10.596634733096073,5.534566661200698,2.972694618403287,2.9198594982816997,1.888111827745135,1.9398328575287855,2.891682111230349,2.562298001876472,3.2161092329796857,4.127134385045092,5.087596335232384,4.079907514424331,3.9512437185814275,3.906004933102583,1.6854382728197665,0.0
2.595,0.00877,2,2.81,1.063,0.016,7.0,25.0,3,4.0,-1.301029996,-0.397940009,0.0,0.096910013,10.95963754,1.0,10.49932256,1.84e-07,0.141944444,-0.3375,0.431157407,-0.459491868,59.1,-0.397062581,0.054727625,-2.048432773,157.9167621,10.596634733096073,5.534566661200698,2.972694618403287,2.9198594982816997,1.888111827745135,1.9398328575287855,2.891682111230349,2.562298001876472,3.2161092329796857,4.127134385045092,5.087596335232384,4.079907514424331,3.9512437185814275,3.906004933102583,1.6854382728197665,0.0
34.3,0.0112,3,2.771,1.299,0.1582,10.0,25.0,3,7.0,0.301029996,1.477121255,0.0,-1.698970004,3.836260803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,0.0
0.441,0.0053,3,2.63,1.32,0.403,7.0,25.0,3,4.0,-3.0,0.301029996,0.0,-2.301029996,5.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,0.0
0.613,0.0058,3,2.63,1.32,0.403,7.0,25.0,3,4.0,-3.0,0.301029996,0.0,-2.301029996,3.602059991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,0.0
0.367,0.0074,3,2.63,1.32,0.403,7.0,25.0,2,4.0,-3.0,0.301029996,0.0,-2.301029996,5.227886705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,0.0
0.69,0.0218,3,2.63,1.32,0.403,7.0,25.0,2,4.0,-3.0,0.301029996,0.0,-2.301029996,4.556302501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,0.0
0.52,0.1221,3,2.63,1.32,0.403,7.0,25.0,3,4.0,-3.0,0.301029996,0.0,-2.301029996,6.438384107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,0.0
3.59,0.038167,3,3.027,1.093,0.263,4.524960070984916,25.0,3,7.0,-0.698970004,0.301029996,0.0,-1.698970004,0.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,0.0
0.198,6.78E-05,1,2.28,1.35,0.6,4.0,35.0,3,7.0,-1.0,0.176091259,-1.0,-1.185036712,2.43874007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
0.38,0.000241,1,2.28,1.35,0.6,4.0,35.0,3,7.0,-1.602059991,-0.301029996,0.176091259,-2.301029996,2.43874007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
0.22,0.000137,1,2.44,1.397,-0.024,4.0,25.0,3,6.0,0.0,1.0,1.0,-1.48148606,7.773193821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
1.22,0.000132,1,2.44,1.397,-0.024,4.0,25.0,3,6.0,-3.0,1.477121255,0.0,-1.48148606,7.773193821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
0.97,6.30E-05,1,2.44,1.397,-0.024,4.0,25.0,3,6.0,-1.0,0.0,1.0,-1.48148606,7.773193821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.744035145,0.211204803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78332520060396,3.7013019741124933,2.4276304319506097,1.791759469228055
6.74,0.000192,1,2.44,1.397,-0.024,4.0,25.0,3,6.0,-3.0,1.477121255,0.0,-1.48148606,7.773193821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
0.17,0.000141,1,2.44,1.397,-0.024,4.0,25.0,3,6.0,0.0,1.0,1.0,-1.48148606,7.773193821,1.0,0.0,3.343417059,0.189814815,-1.00462963,4.939814815,-0.480063884,-2.5,-0.39829863,0.037337328,-1.960760993,0.999991747,4.797111986159036,4.797120239674002,0.0,1.7496960111815878,0.0,1.055330571856994,0.0,0.0,0.0,5.420534999272286,4.31748811353631,4.148201235012811,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
1.98,0.000152,1,2.44,1.397,-0.024,4.0,25.0,3,6.0,-3.0,1.477121255,0.0,-1.48148606,7.773193821,1.0,0.0,3.343417059,0.189814815,-1.00462963,4.939814815,-0.480063884,-2.5,-0.254557431,-0.254557431,-1.960760993,0.999991747,4.797111986159036,4.797120239674002,0.0,1.7496960111815878,0.0,1.055330571856994,0.0,0.0,0.0,0.0,4.31748811353631,4.148201235012811,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
0.15,0.000161,1,2.44,1.397,-0.024,4.0,25.0,3,6.0,-1.0,0.0,1.0,-1.48148606,7.773193821,1.0,0.0,3.343417059,0.189814815,-1.00462963,4.939814815,-0.480063884,-2.5,-0.744035145,0.211204803,-1.960760993,0.999991747,4.797111986159036,4.797120239674002,0.0,1.7496960111815878,0.0,1.055330571856994,0.0,0.0,0.0,0.0,4.31748811353631,4.148201235012811,6.78332520060396,3.7013019741124933,2.4276304319506097,1.791759469228055
8.06,0.000992,1,2.44,1.397,-0.024,4.0,25.0,3,6.0,-3.0,1.477121255,0.0,-1.48148606,7.773193821,1.0,0.0,3.343417059,0.189814815,-1.00462963,4.939814815,-0.480063884,-2.5,-0.254557431,-0.254557431,-1.960760993,0.999991747,4.797111986159036,4.797120239674002,0.0,1.7496960111815878,0.0,1.055330571856994,0.0,0.0,0.0,0.0,4.31748811353631,4.148201235012811,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
0.086,0.000132,1,2.44,1.397,-0.024,4.0,35.0,3,6.0,-1.301029996,0.243038049,0.679588002,-1.0,7.773193821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
0.122,0.000136,1,2.44,1.397,-0.024,4.0,35.0,3,6.0,-3.0,1.77815125,0.0,-1.0,7.773193821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
0.047,0.000178,1,2.44,1.397,-0.024,4.0,35.0,3,6.0,-1.301029996,0.243038049,-0.638764005,-1.0,7.773193821,1.0,2.0,2.25,1.0,1.0,0.0,-0.376667636,-0.1,-0.39829863,0.037337328,-1.241764757,113.4996482,8.517193191416238,3.785393454489975,0.0,0.0,2.5812590083050804,-1.5790780524841947,0.0,2.5812590083050804,0.0,5.420534999272286,2.302585092994046,2.528125768907977,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
0.108,0.000106,1,2.44,1.397,-0.024,4.0,35.0,3,6.0,-3.0,1.77815125,0.0,-1.0,7.773193821,1.0,2.0,2.25,1.0,1.0,0.0,-0.376667636,-0.1,-0.254557431,-0.254557431,-1.241764757,113.4996482,8.517193191416238,3.785393454489975,0.0,0.0,2.5812590083050804,-1.5790780524841947,0.0,2.5812590083050804,0.0,0.0,2.302585092994046,2.528125768907977,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
1.64,0.00099,1,2.209,1.515,-0.1564,3.0,35.0,3,7.0,-0.602059991,0.176091259,2.0,-1.301029996,12.52827378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
0.001,9.64E-06,1,2.65,1.433,0.05,4.0,50.0,3,7.0,-0.602059991,0.301029996,0.698970004,-0.22184875,2.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
8.85,8.01E-05,1,2.65,1.433,0.05,4.0,50.0,3,7.0,-3.0,0.698970004,1.698970004,-0.22184875,2.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
0.623,1.95E-05,1,2.667,1.177,-0.29,4.0,45.0,3,7.0,-0.602059991,0.301029996,0.698970004,-0.22184875,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
0.067,6.88E-06,1,2.667,1.177,-0.29,4.0,45.0,3,7.0,-3.0,0.698970004,1.698970004,-0.22184875,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
0.33,0.0002786,1,2.5384,1.0884,0.685,4.0,35.0,3,2.0,-1.0,0.255272505,0.77815125,0.0,7.632204133,1.0,19.49796296,3.88e-07,0.208333333,-1.428626543,0.0,-0.535385563,60.8,-0.39829863,0.037337328,-2.205050126,211.3943124,11.104957226643945,5.751232058109026,3.949373598496429,2.990182664420036,0.0,2.051513345363808,2.4069329118475156,2.9372194743009916,2.54779463532204,5.420534999272286,4.787491742782046,3.735285826928092,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
0.75,0.0001288,1,2.4624,1.0004,0.685,4.0,35.0,3,2.0,-0.602059991,0.77815125,-0.301029996,0.0,7.632204133,1.0,19.49796296,3.88e-07,0.208333333,-1.428626543,0.0,-0.535385563,60.8,-0.254557431,-0.254557431,-2.205050126,211.3943124,11.104957226643945,5.751232058109026,3.949373598496429,2.990182664420036,0.0,2.051513345363808,2.4069329118475156,2.9372194743009916,2.54779463532204,0.0,4.787491742782046,3.735285826928092,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
0.648,5.96E-05,1,1.9,0.91,0.52,6.0,30.0,3,7.0,-1.0,0.0,1.698970004,-1.312513311,0.0,0.2,15.13634259,4.226502749,0.882716049,-1.428626543,0.0,-0.535385563,21.6,-0.39829863,0.037337328,-2.205048427,326.7054671,11.104400680823604,5.315341627953817,3.670768132813096,1.9349556816543145,0.0,1.3198655780290076,0.0,1.7745701327908876,0.0,5.420534999272286,0.0,3.072230244526716,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
29.16,4.22E-05,1,1.9,0.91,0.52,6.0,30.0,3,7.0,1.0,2.301029996,-0.301029996,-1.312513311,0.0,0.2,15.13634259,4.226502749,0.882716049,-1.428626543,0.0,-0.535385563,21.6,-0.254557431,-0.254557431,-2.205048427,326.7054671,11.104400680823604,5.315341627953817,3.670768132813096,1.9349556816543145,0.0,1.3198655780290076,0.0,1.7745701327908876,0.0,0.0,0.0,3.072230244526716,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
1.335,0.000421,1,2.636,0.778,0.068,4.5,25.0,3,3.0,-1.301029996,-0.045757491,-0.27572413,-1.22184875,6.528273777,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.39829863,0.037337328,-2.048432761,494.8535234,10.915088464214607,4.71082665784656,2.5353443853311024,2.562298001876472,0.0,0.6867409071395595,2.4069329118475156,2.562298001876472,2.54779463532204,5.420534999272286,0.0,3.011113375592293,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
0.379,0.000391,1,2.636,0.778,0.068,4.5,25.0,3,3.0,-1.301029996,-0.096910013,-0.096910013,-1.22184875,6.528273777,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.254557431,-0.254557431,-2.048432761,494.8535234,10.915088464214607,4.71082665784656,2.5353443853311024,2.562298001876472,0.0,0.6867409071395595,2.4069329118475156,2.562298001876472,2.54779463532204,0.0,0.0,3.011113375592293,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
0.127,2.00E-05,1,2.28,1.35,1.2,4.0,35.0,3,7.0,-1.204119983,-0.301029996,0.0,-0.148945499,1.930358029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
1.14,3.10E-05,1,2.28,1.35,1.2,4.0,35.0,3,7.0,-0.602059991,1.0,-0.602059991,-0.913006422,1.930358029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
0.738,0.0185,1,2.923,1.094,-0.071,4.0,25.0,1,3.0,-3.0,-0.096910013,0.35563025,-0.364781748,5.494850022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
0.232,0.0129,1,2.923,1.094,-0.071,4.0,25.0,1,3.0,-3.0,0.84509804,0.342991622,-0.245242711,5.494850022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
0.096,0.000412,1,2.2,1.3,0.85,4.0,55.0,3,6.0,-1.187086643,-0.886056648,-0.602059991,-1.32330639,0.691346764,1.0,0.0,-2.4e-07,0.0,-2.974537037,-2.974537037,-0.550041816,141.0,-0.39829863,0.037337328,0.0,0.744452065,5.2581201767966235,5.553226991025883,0.0,3.210047119086391,1.7866305534641471,2.438847707683639,0.0,0.0,0.0,5.420534999272286,5.351858133476067,4.946061216771016,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
3.88,0.000565,1,2.2,1.3,0.85,4.0,55.0,3,6.0,0.698970004,1.255272505,-0.522878745,-1.32330639,0.691346764,1.0,0.0,-2.4e-07,0.0,-2.974537037,-2.974537037,-0.550041816,141.0,-0.254557431,-0.254557431,0.0,0.744452065,5.2581201767966235,5.553226991025883,0.0,3.210047119086391,1.7866305534641471,2.438847707683639,0.0,0.0,0.0,0.0,5.351858133476067,4.946061216771016,3.7013019741124933,3.9512437185814275,1.791759469228055,1.7905485063083346
0.69,0.0001687,1,2.6654,1.2284,0.279,4.0,35.0,1,7.0,-1.0,0.079181246,-1.22184875,-0.602059991,5.917337431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.037337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,0.0,3.9512437185814275,3.7013019741124933,1.7905485063083346,1.791759469228055
