X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,lgCconst,lgCcat,lgvolume,Sufrace,VSA_EState8,BalabanJ,MinAbsEStateIndex,MinEStateIndex,VSA_EState4,MinPartialCharge,XLogP,MinPartialCharge.1,BCUT2D_CHGLO,polym,PEOE_VSA8_log,PEOE_VSA9_log,Kappa2_log,EState_VSA6_log,EState_VSA4_log,SMR_VSA7_log,Complexity1_log,TPSA_log,TPSA1_log,TPSA2_log,MaxEStateIndex.1_log,MaxEStateIndex.2_log,Vmaxlog
2.802,1.084,-0.103,4.0,34.0,1,5.6,-2.0,-0.397940009,0.698970004,-1.301029996,7.677698181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.238072161579471
2.802,1.084,-0.103,4.0,33.0,1,6.0,-1.0,0.602059991,-1.301029996,-1.301029996,7.677698181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.275724130399211
2.802,1.084,-0.103,4.0,34.0,1,5.6,-2.0,-0.096910013,0.0,-1.301029996,7.677698181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,0.0,-4.022276394711152
2.5484,1.3048,0.1206,5.0,27.0,3,7.0,1.698970004,3.301029996,-0.301029996,0.0,7.193820026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.600326278518962
2.6866,1.0848,-0.0704,4.0,34.0,1,7.0,-1.698970004,-0.698970004,1.0,0.477121255,8.602059991,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.39829863,-2.048432761,11696.53782,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,5.420534999272286,3.011113375592293,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.020451625295905
2.6866,1.0848,-0.0704,4.0,34.0,1,7.0,0.301029996,1.531478917,-1.0,0.477121255,8.602059991,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.254557431,-2.048432761,11696.53782,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,0.0,3.011113375592293,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.279840696594043
2.54,1.51,1.69,3.0,40.0,3,5.6,-3.0,-0.22184875,2.602059991,-2.0,4.632204133,1.0,15.13634259,4.226502749,0.882716049,-1.428626543,0.0,-0.535385563,21.6,-0.39829863,-2.205048427,326.8873443,1.9349556816543143,0.0,1.3198655780290076,0.0,1.7745701327908876,0.0,5.420534999272286,3.072230244526716,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.205511953340831
2.54,1.51,1.69,3.0,40.0,3,5.6,1.0,2.477121255,-0.301029996,-2.0,4.632204133,1.0,15.13634259,4.226502749,0.882716049,-1.428626543,0.0,-0.535385563,21.6,-0.254557431,-2.205048427,326.8873443,1.9349556816543143,0.0,1.3198655780290076,0.0,1.7745701327908876,0.0,0.0,3.072230244526716,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.142064735280571
2.44,1.397,-0.024,6.9,30.0,2,5.6,-0.698970004,0.079181246,-1.096910013,-2.744727495,4.602059991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.367542707815276
2.44,1.397,-0.024,6.9,30.0,2,6.0,-2.0,-0.920818754,0.079181246,-2.744727495,4.602059991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.287350298372789
1.855,1.375,-0.365,4.0,35.0,3,0.0,-1.0,0.397940009,1.698970004,-2.455931956,3.321629909,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.39829863,-2.048432761,0.0,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,5.420534999272286,3.011113375592293,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.3410351573355648
1.855,1.375,-0.365,4.0,35.0,3,0.0,-3.0,0.0,-0.096910013,-2.455931956,3.321629909,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.254557431,-2.048432761,0.0,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,0.0,3.011113375592293,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.87942606879415
1.83,1.4,-0.45,4.0,35.0,3,0.0,-1.0,0.397940009,1.698970004,-2.455931956,3.321629909,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.39829863,-2.048432761,0.0,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,5.420534999272286,3.011113375592293,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.623423042943488
1.83,1.4,-0.45,4.0,35.0,3,0.0,-3.0,0.0,-0.096910013,-2.455931956,3.321629909,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.254557431,-2.048432761,0.0,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,0.0,3.011113375592293,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.3872161432802645
1.88,1.35,-0.28,4.0,35.0,3,0.0,-3.0,0.0,-0.096910013,-2.455931956,3.321629909,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.254557431,-2.048432761,0.0,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,0.0,3.011113375592293,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.764471553092451
2.71,1.083,-0.179,7.0,25.0,3,7.0,0.698970004,1.477121255,1.77815125,-1.22184875,3.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.397062581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092,0.0,3.951243718581428,3.701301974112493,1.6854382728197663,1.791759469228055,-3.98296666070122
2.757,1.071,-0.05,7.0,25.0,3,7.0,0.698970004,1.397940009,1.77815125,-1.22184875,3.528273777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.397062581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092,0.0,3.951243718581428,3.701301974112493,1.6854382728197663,1.791759469228055,-4.107905397309519
2.761,1.137,-0.047,7.0,25.0,3,7.0,0.477121255,1.301029996,1.77815125,-1.22184875,4.632204133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.397062581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092,0.0,3.951243718581428,3.701301974112493,1.6854382728197663,1.791759469228055,-5.0655015487564325
2.724,1.07,-0.119,7.0,25.0,3,7.0,0.903089987,1.397940009,1.77815125,-1.22184875,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.397062581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092,0.0,3.951243718581428,3.701301974112493,1.6854382728197663,1.791759469228055,-5.086186147616283
2.28,1.35,0.6,4.0,40.0,3,0.0,-1.0,0.698970004,1.698970004,-1.207608311,4.960898691,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.254557431,-2.048432761,0.0,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,0.0,3.011113375592293,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.166916665821657
2.75,1.32,-0.0102,4.4,25.0,3,7.0,-1.0,0.146128036,3.0,-2.522878745,6.528273777,0.2,0.0,4.069511909,1.263117284,-1.286358025,0.0,-0.480379935,0.1,-0.39829863,-2.072203903,0.999989024,0.0,0.0,1.3143029045276058,0.0,0.0,0.0,5.420534999272286,4.312140507209715,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.249491605148654
2.75,1.32,1.0782,4.4,25.0,3,7.0,2.301029996,3.079181246,-0.301029996,-2.522878745,6.528273777,0.2,0.0,4.069511909,1.263117284,-1.286358025,0.0,-0.480379935,0.1,-0.254557431,-2.072203903,0.999989024,0.0,0.0,1.3143029045276058,0.0,0.0,0.0,0.0,4.312140507209715,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.6205131862827264
2.6324,1.3498,1.2,4.4,25.0,3,6.8,-1.0,0.146128036,3.0,-2.522878745,6.528273777,0.2,0.0,4.069511909,1.263117284,-1.286358025,0.0,-0.480379935,0.1,-0.39829863,-2.072203903,0.999989024,0.0,0.0,1.3143029045276058,0.0,0.0,0.0,5.420534999272286,4.312140507209715,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.148130399270234
2.4308,1.3812,1.2,4.4,25.0,3,6.8,2.301029996,3.079181246,-0.301029996,-2.522878745,6.528273777,0.2,0.0,4.069511909,1.263117284,-1.286358025,0.0,-0.480379935,0.1,-0.254557431,-2.072203903,0.999989024,0.0,0.0,1.3143029045276058,0.0,0.0,0.0,0.0,4.312140507209715,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.146545158631933
2.28,1.35,1.2,4.0,35.0,3,7.0,-1.0,0.0,0.0,0.698970004,2.096910013,1.0,14.30506526,8.98e-06,0.0,-2.974537037,43.64636888,-0.550041816,-7.1,-0.39829863,0.0,5.614224198,4.766530194045763,3.446729729668458,4.370435809593078,4.756297912435243,1.5892167827019914,4.277381511256439,5.420534999272286,7.051344669930804,3.951243718581428,3.756538102587751,1.7905485063083346,0.0,-2.5686362358410126
2.22,1.225,0.6622,4.0,35.0,3,6.4,-3.0,-0.096910013,1.698970004,-1.0,9.13893394,0.2,3.625283579,0.0,0.0,0.0,0.0,-1.0,0.0,-0.39829863,-2.230981606,0.999983537,0.0,3.320990884325824,2.821642690895464,0.0,1.5002993484866636,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.897566294318664
2.22,1.225,-0.0276,4.0,35.0,3,6.6,0.698970004,2.0,-0.096910013,-1.0,9.13893394,0.2,3.625283579,0.0,0.0,0.0,0.0,-1.0,0.0,-0.254557431,-2.230981606,0.999983537,0.0,3.320990884325824,2.821642690895464,0.0,1.5002993484866636,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.761953896871205
2.22,1.225,0.6622,4.0,35.0,3,6.4,-3.0,-0.096910013,0.0,-1.0,9.13893394,0.2,3.625283579,0.0,0.0,0.0,0.0,-1.0,0.0,-0.39829863,-2.230981606,0.999983537,0.0,3.320990884325824,2.821642690895464,0.0,1.5002993484866636,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,0.0,-3.925549281045409
2.2936,1.3082,1.2,4.5,30.0,3,6.6,-3.0,-0.522878745,0.0,-1.842578782,4.070407322,0.2,3.625283579,0.0,0.0,0.0,0.0,-1.0,0.0,-0.39829863,-2.230981606,0.999983537,0.0,3.320990884325824,2.821642690895464,0.0,1.5002993484866636,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,0.0,-5.079354998593212
2.2936,1.3082,1.138,4.5,30.0,3,6.4,-3.0,-0.522878745,0.0,-1.842578782,4.070407322,0.2,3.625283579,0.0,0.0,0.0,0.0,-1.0,0.0,-0.39829863,-2.230981606,0.999983537,0.0,3.320990884325824,2.821642690895464,0.0,1.5002993484866636,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,0.0,-5.0
2.1988,1.2988,1.015,4.5,30.0,3,6.4,-3.0,-0.522878745,0.0,-1.842578782,4.070407322,0.2,3.625283579,0.0,0.0,0.0,0.0,-1.0,0.0,-0.39829863,-2.230981606,0.999983537,0.0,3.320990884325824,2.821642690895464,0.0,1.5002993484866636,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,0.0,-4.931814138253839
2.75,1.32,-0.1226,4.0,25.0,3,7.0,-3.0,-0.096910013,3.0,-1.698970004,4.193820026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.4775557664936803
2.75,1.32,0.2366,4.0,25.0,3,7.0,0.698970004,3.0,-0.096910013,-1.698970004,4.193820026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-0.3133637307377066
2.6052,1.1898,-0.1226,4.0,25.0,3,7.0,-3.0,-0.096910013,3.0,-2.0,4.294091292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.764471553092451
2.5874,1.2706,0.2366,4.0,25.0,3,7.0,0.698970004,3.0,-0.096910013,-2.0,4.294091292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-0.549750891680639
2.55,1.15,0.6772,4.0,25.0,3,0.0,-3.0,-0.096910013,0.0,-1.784036451,4.806179974,1.0,14.56974525,0.0,0.025618544,-1.428626543,5.229708173,-0.535385563,22.57722399,-0.39829863,-2.205053457,130.1976263,2.949552851005925,0.0,2.709693305799376,0.0,1.7745701327908876,0.0,5.420534999272286,5.195232038464711,3.951243718581428,3.701301974112493,1.7905485063083346,0.0,-5.273272790973428
2.55,1.15,0.98,3.5,25.0,3,0.0,-3.0,-0.045757491,0.0,-1.329035225,5.53529412,1.0,-8.810129292,8.42e-07,0.025618544,-2.041621939,55.43420317,-0.480086286,-1.162550249,-0.39829863,-2.508322462,14.34186647,2.499275852370724,4.744118422611893,3.8640263918541375,0.0,1.9614737681635896,0.0,5.420534999272286,6.87401233541718,3.951243718581428,3.8088822465086327,1.7905485063083346,0.0,-4.623423042943488
1.868,1.363,-0.322,4.0,30.0,1,6.0,-1.096910013,-0.397940009,0.0,-1.455931956,8.255272505,1.0,11.77788553,2.770486156,0.05284585,0.05284585,1.803082158,-0.49120621,4.6,-0.39829863,-2.326263592,0.999992012,0.0,1.888111827745135,1.7486188871236883,0.0,2.4990013067883967,3.3954783849980084,5.420534999272286,3.3830334110344844,3.951243718581428,3.701301974112493,1.7905485063083346,0.0,-3.4122890349810886
1.868,1.363,-0.322,4.0,30.0,2,6.0,-1.096910013,0.0,0.0,-1.455931956,5.653212514,1.0,11.77788553,2.770486156,0.05284585,0.05284585,1.803082158,-0.49120621,4.6,-0.39829863,-2.326263592,0.999992012,0.0,1.888111827745135,1.7486188871236883,0.0,2.4990013067883967,3.3954783849980084,5.420534999272286,3.3830334110344844,3.951243718581428,3.701301974112493,1.7905485063083346,0.0,-3.580044251510242
2.75,1.32,0.2164,4.5,27.4,3,7.0,-2.301029996,-0.096910013,2.954242509,-2.698970004,8.43874007,0.2,-0.25,1.974744871,0.125,-0.125,0.0,-0.393990542,-1.4,-0.39829863,-1.699066797,1.000032223,0.0,2.5812590083050804,1.0715836162801904,0.0,0.0,0.0,5.420534999272286,3.7003138317396,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-1.3665315444204136
2.75,1.32,-0.0102,4.5,25.0,3,7.0,-2.301029996,-0.096910013,2.954242509,-2.698970004,8.607695159,1.0,1.168981481,0.0,0.125,-0.962962963,4.835648148,-0.480094234,0.4,-0.39829863,-1.897069455,0.589367698,0.0,2.5812590083050804,2.122261538862764,0.0,0.0,0.0,5.420534999272286,4.642273273939594,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-0.0809219076239261
2.75,1.32,0.2748,4.5,30.4,3,7.0,-2.301029996,-0.096910013,2.954242509,-2.698970004,8.43874007,1.0,-0.25,4.23e-07,0.125,-1.00037037,5.996388889,-0.480076978,133.0,-0.39829863,-2.01577178,0.714236391,2.907534366916386,2.972519121022679,2.069062802033974,1.8240400611246608,1.7394003430084128,2.9024151464998886,5.420534999272286,4.886280713056833,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-0.4424927980943421
2.1076,1.35,1.2,4.5,25.0,3,7.0,-2.0,0.0,0.0,-2.301029996,3.341830057,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.39829863,-2.048432761,719.7869431,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,5.420534999272286,3.011113375592293,3.951243718581428,3.701301974112493,1.7905485063083346,0.0,-3.51427857351842
2.28,1.35,1.2,4.5,25.0,3,7.0,-2.0,0.0,0.0,-2.301029996,3.341830057,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.39829863,-2.048432761,719.7869431,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,5.420534999272286,3.011113375592293,3.951243718581428,3.701301974112493,1.7905485063083346,0.0,-3.852014679316195
2.188,1.35,0.838,4.5,25.0,3,7.0,-2.0,0.0,0.0,-2.301029996,3.341830057,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.39829863,-2.048432761,719.7869431,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,5.420534999272286,3.011113375592293,3.951243718581428,3.701301974112493,1.7905485063083346,0.0,-3.708631149548417
2.095,1.35,0.5016,4.5,25.0,3,7.0,-2.0,0.0,0.0,-2.301029996,3.341830057,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.39829863,-2.048432761,719.7869431,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,5.420534999272286,3.011113375592293,3.951243718581428,3.701301974112493,1.7905485063083346,0.0,-3.514420523015321
2.095,1.35,0.5016,4.5,25.0,3,7.0,-2.0,0.0,0.0,-2.301029996,3.341830057,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.39829863,-2.048432761,719.7869431,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,5.420534999272286,3.011113375592293,3.951243718581428,3.701301974112493,1.7905485063083346,0.0,-4.103473782510445
2.33,0.928,-0.012,4.0,25.0,3,7.0,-0.22184875,0.204119983,0.698970004,-1.602059991,5.53529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.1555228242543185
2.33,0.928,-0.012,4.0,25.0,3,7.0,-1.22184875,-0.744727495,1.176091259,-1.602059991,5.53529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.406713932979543
2.057,1.3744,-0.012,4.0,25.0,3,0.0,-0.698970004,0.146128036,0.698970004,-1.602059991,9.237543738,0.2,-0.25,1.974744871,0.125,-0.125,0.0,-0.393990542,-1.4,-0.39829863,-1.699066797,1.000032223,0.0,2.5812590083050804,1.0715836162801904,0.0,0.0,0.0,5.420534999272286,3.7003138317396,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.508638306165728
2.245,1.525,-0.13,4.0,25.0,3,7.0,-1.0,-0.096910013,-0.397940009,-1.602059991,7.515449935,0.2,0.0,-2.4e-07,0.0,-2.974537037,-2.974537037,-0.550041816,141.0,-0.39829863,0.0,0.744452065,3.210047119086391,1.7866305534641471,2.438847707683639,0.0,0.0,0.0,5.420534999272286,4.946061216771016,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.293282217663242
2.245,1.525,-0.13,4.0,25.0,3,7.0,-0.22184875,1.301029996,-0.602059991,-1.602059991,7.515449935,0.2,0.0,-2.4e-07,0.0,-2.974537037,-2.974537037,-0.550041816,141.0,-0.254557431,0.0,0.744452065,3.210047119086391,1.7866305534641471,2.438847707683639,0.0,0.0,0.0,0.0,4.946061216771016,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.272458742971444
1.955,1.353,-0.012,4.0,45.0,2,1.0,-3.0,-0.346787486,-0.698970004,-3.522878745,5.042378598,0.2,0.0,3.006149834,0.083333333,-1.063019652,0.166666667,-0.477639246,2.0,-0.39829863,-1.942097043,0.999987961,0.0,2.4093658678061938,1.1124923401900282,0.0,0.0,3.56649629578608,5.420534999272286,4.312140507209715,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.205511953340831
2.057,1.3744,-0.012,4.0,45.0,2,1.0,-3.0,-0.096910013,-0.698970004,-3.522878745,5.042378598,0.2,0.0,3.006149834,0.083333333,-1.063019652,0.166666667,-0.477639246,2.0,-0.254557431,-1.942097043,0.999987961,0.0,2.4093658678061938,1.1124923401900282,0.0,0.0,3.56649629578608,0.0,4.312140507209715,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.923359556329658
2.164,1.256,-0.03,4.2,32.0,3,4.0,-1.0,0.079181246,1.176091259,0.301029996,3.237543738,0.2,5.399846115,0.0,0.331506779,-0.664233856,5.473640837,-0.48123039,63.3,-0.39829863,-1.991144651,0.486372868,1.859546088173736,0.0,3.664967491312213,0.0,2.964571771250473,3.1906442551797385,5.420534999272286,4.148201235012811,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-0.4089353929735008
2.164,1.256,-0.03,4.2,32.0,3,4.0,-2.0,-0.301029996,1.176091259,0.301029996,3.237543738,0.2,5.399846115,0.0,0.331506779,-0.664233856,5.473640837,-0.48123039,63.3,-0.254557431,-1.991144651,0.486372868,1.859546088173736,0.0,3.664967491312213,0.0,2.964571771250473,3.1906442551797385,0.0,4.148201235012811,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-2.2518119729938
2.54,1.51,1.69,4.0,40.0,3,2.8,-0.698970004,-0.15490196,-1.0,-0.301029996,0.903089987,1.0,0.0,3.257586161,0.946759259,-1.058641975,0.0,-0.479509126,1.3,-0.39829863,-1.839346873,288.3622753,0.0,0.0,0.8834876720835559,0.0,0.0,0.0,5.420534999272286,3.6189933266497696,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-5.157390760389438
2.54,1.51,1.69,4.0,40.0,3,1.4,-1.698970004,-0.698970004,-1.698970004,-0.301029996,0.903089987,1.0,0.0,3.257586161,0.946759259,-1.058641975,0.0,-0.479509126,1.3,-0.254557431,-1.839346873,288.3622753,0.0,0.0,0.8834876720835559,0.0,0.0,0.0,0.0,3.6189933266497696,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-5.046240308266771
2.75,1.32,0.658,4.0,25.0,3,7.0,-2.0,-1.045757491,-0.698970004,-0.522878745,6.0,0.2,0.0,-1.38e-08,0.0,-2.974537037,-2.974537037,-2.0,6.5,-0.39829863,0.0,0.582666673,3.210047119086391,1.7866305534641471,4.337012204920781,0.0,0.0,0.0,5.420534999272286,5.976807657764349,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.026410376572743
2.75,1.32,0.83,4.0,25.0,3,7.0,-0.698970004,0.954242509,-0.698970004,-0.522878745,6.0,0.2,0.0,-1.38e-08,0.0,-2.974537037,-2.974537037,-2.0,6.5,-0.254557431,0.0,0.582666673,3.210047119086391,1.7866305534641471,4.337012204920781,0.0,0.0,0.0,0.0,5.976807657764349,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.289036881004725
2.507,1.4,-0.04,4.0,40.0,2,6.0,-0.698970004,0.301029996,-0.920818754,-2.494850022,5.352182518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.3655227298392685
2.507,1.4,-0.04,4.0,40.0,2,5.8,-1.0,0.0,0.0,-2.494850022,5.352182518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.3448615651886175
2.507,1.4,-0.04,4.0,40.0,2,6.8,-0.698970004,0.301029996,-0.920818754,-2.494850022,5.602059991,1.0,15.88629314,4.23e-06,0.0,-0.898259858,12.61806435,-0.657364533,102.0,-0.39829863,0.0,1.057487522,3.177547548458896,3.1256947041283034,2.518856954636337,2.49749707420834,4.121116443666492,4.549709248501972,5.420534999272286,4.856551278713541,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.1904402853647325
2.507,1.4,-0.04,4.0,40.0,2,6.2,-1.0,0.0,0.0,-2.494850022,5.602059991,1.0,15.88629314,4.23e-06,0.0,-0.898259858,12.61806435,-0.657364533,102.0,-0.254557431,0.0,1.057487522,3.177547548458896,3.1256947041283034,2.518856954636337,2.49749707420834,4.121116443666492,4.549709248501972,0.0,4.856551278713541,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.590066876668706
2.44,1.397,-0.024,4.0,20.0,2,6.0,-1.301029996,-0.301029996,1.812913357,-1.698970004,5.602059991,1.0,0.0,3.125,1.875,1.875,0.0,-0.367636713,0.7,-0.39829863,-1.485848306,0.0,2.517187241361861,0.0,-0.0717117113274718,0.0,0.0,3.199750956065836,5.420534999272286,2.7593768282675506,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.3242216583259148
2.44,1.397,-0.024,4.0,20.0,2,6.0,-1.0,1.301029996,-1.0,-1.698970004,5.602059991,1.0,0.0,3.125,1.875,1.875,0.0,-0.367636713,0.7,-0.254557431,-1.485848306,0.0,2.517187241361861,0.0,-0.0717117113274718,0.0,0.0,3.199750956065836,0.0,2.7593768282675506,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.821023052706831
2.75,1.32,0.2348,3.8,30.0,3,7.0,-2.0,-1.0,-0.602059991,-0.570651527,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.681936665037238
