activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,XLogP,MaxEStateIndex.1,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,Complexity,Vmax_log
1,2.75,1.32,0.658,4.0,25.0,3,7.0,-2.0,-1.045757491,0.01,0.09,-0.698970004,-0.522878745,0.3,6.0,360.31,0.2,618.381,0.0,5.969305288,0.0,76.47869497,-1.38e-08,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-2.0,0.0,0.0,226.0,52.0,40.5,6.5,5.99273862,-0.39829863,0.037337328,0.0,18.0,-4.026410376572743
1,2.5642,1.182,0.7,4.0,45.0,3,7.0,-1.301029996,0.698970004,0.05,5.0,3.301029996,-1.397940009,0.04,5.62518379,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-4.4089353929735005
1,2.44,1.397,-0.024,4.0,39.0,3,6.0,-0.602059991,0.477121255,0.25,3.0,1.222716471,-1.48148606,0.033,4.193820026,20000.0,1.0,44.053,0.0,13.21376393,2.0,0.206165084,2.25,1.0,1.0,0.0,0.0,0.0,-0.376667636,13.21376393,0.0,226.0,52.0,40.5,-0.1,5.99273862,-0.39829863,0.037337328,-1.241764757,10.0,-3.4111682744057927
1,2.3772,1.1596,0.039,4.0,50.0,3,6.4,0.698970004,2.0,5.0,100.0,-0.096910013,0.0,1.0,5.397940009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.511449283499556
1,2.01,0.893,-0.018,4.0,40.0,3,3.0,0.0,1.301029996,1.0,20.0,-1.0,-2.0,0.01,6.528273777,30000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,0.4,6.0,-0.254557431,-0.254557431,-2.048432761,0.0,-4.15676722190199
1,2.71,1.083,-0.179,3.5,25.0,3,7.0,-3.0,1.146128036,0.001,14.0,-0.096910013,-1.397940009,0.04,2.334453751,192.12,0.2,192.123,0.0,12.84164325,0.0,3.853986625,4.619312135,1.144212963,-2.738425926,0.0,-2.738425926,0.0,-0.481138775,0.0,0.0,0.0,40.5,52.0,-1.7,6.0,-0.254557431,-0.254557431,-2.178395123,0.0,-4.667561540084395
1,2.75,1.32,0.464,7.4,25.0,3,7.0,-3.0,0.477121255,0.001,3.0,-2.0,1.066946791,11.6666667,4.806179974,15000.0,1.0,1134.934,0.0,13.21376393,-2.239499978,22.78380569,1.825883284,0.840345043,-6.086966971,0.0,0.0,6.9237372,-0.479242721,6.9237372,0.0,226.0,52.0,40.5,-10.8,5.99273862,-0.39829863,0.037337328,-2.496134487,2410.0,-3.619788758288394
1,2.923,1.094,-0.071,7.4,25.0,3,3.0,-2.0,0.77815125,0.01,6.0,-0.698970004,-1.698970004,0.02,12.43838411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,160.0,40.5,0.0,11.50371352,-0.480086286,0.322470707,0.0,0.0,-2.1426675035687315
1,2.135,1.395,-0.2,4.0,40.0,1,6.0,-3.0,-0.903089987,0.001,0.125,1.113943352,-2.096910013,0.008,3.243038049,131.2,0.2,129.159,12.84164325,5.917906046,0.0,2.351355522,2.49148353,0.094907407,-0.736111111,0.0,5.499074074,6.041840829,-0.480983219,19.26246487,0.0,226.0,52.0,40.5,-2.0,5.99273862,-0.39829863,0.037337328,-2.071186471,0.0,-4.447331783887806
1,2.05,0.82,0.675,4.0,25.0,3,7.0,-3.0,2.301029996,0.001,200.0,-0.777283529,-2.0,0.01,2.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-2.204119982655925
1,2.7432,1.0962,0.3222,7.4,25.0,3,4.0,-0.522878745,0.380211242,0.3,2.4,-0.522878745,0.653212514,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.939302159646388
1,2.71,1.083,-0.179,3.5,37.0,3,7.0,-3.0,0.045322979,0.001,1.11,1.0,-3.301029996,0.0005,3.612359948,282.47,0.2,282.468,32.10410811,0.0,2.25882859,16.26491488,3.066157801,0.331506779,-0.664233856,0.0,0.0,6.420821623,-0.48123039,12.84164325,12.15204021,226.0,52.0,40.5,6.5,5.99273862,-0.39829863,0.037337328,-1.987595192,0.0,-0.4522252946121775
1,1.944,1.12,0.0038,3.5,50.0,2,6.0,-3.0,0.0,0.001,1.0,2.0,-0.41453927,0.385,4.724644454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.9172146296835497
1,1.944,1.12,0.1934,3.5,50.0,2,6.0,-3.0,2.0,0.001,100.0,-0.301029996,-0.41453927,0.385,4.724644454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.841637507904751
1,2.73,1.289,-0.084,4.0,40.0,3,7.0,-0.602059991,-0.124938737,0.25,0.75,2.903089987,-0.939360788,0.1234,2.709269961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-2.3467874862246565
1,2.28,1.555,-0.0782,7.0,25.0,3,7.0,-3.0,-1.0,0.001,0.1,-0.301029996,-1.619382002,0.026,3.341830057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,70.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.823908740944319
1,2.761,1.137,-0.047,4.0,45.0,3,7.0,0.0,1.301029996,1.0,20.0,-0.397940009,-1.397940009,0.04,6.903089987,20000.0,0.2,44.053,0.0,13.21376393,2.0,0.206165084,2.25,1.0,1.0,0.0,0.0,0.0,-0.376667636,13.21376393,0.0,0.0,40.5,52.0,-0.1,6.0,-0.254557431,-0.254557431,-1.241764757,0.0,-3.850472986245652
1,2.256,1.294,1.162,4.0,25.0,3,7.0,-1.0,1.698970004,0.1,50.0,-1.301029996,-4.173925197,6.7e-05,4.317998081,176.12,0.2,176.124,0.0,6.606881965,-0.671342593,2.99698026,2.796067066,0.671342593,-1.417962963,0.0,0.0,0.0,-0.5050473,0.0,11.51832974,0.0,40.5,52.0,-1.6,6.0,-0.254557431,-0.254557431,-2.133673373,0.0,-3.946921556516581
1,2.75,1.32,0.18,4.0,25.0,3,7.0,-3.0,-0.096910013,0.001,0.8,-2.0,-1.301029996,0.05,8.096910013,551.14,1.0,507.182,0.0,12.93420204,-0.956182681,8.532213163,1.6894094,0.04258723,-5.700390479,0.0,6.001930231,0.0,-0.387419476,6.327320075,12.65464015,226.0,52.0,40.5,-5.7,5.99273862,-0.39829863,0.037337328,-2.187199206,800.0,-5.391473966422806
2,2.1988,1.2988,1.015,4.5,30.0,3,6.4,-3.0,-0.522878745,0.001,0.3,0.0,-1.842578782,0.05401,4.070407322,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-4.931814138253839
1,2.827,1.086,-0.096,5.0,30.0,3,2.0,-0.301029996,0.84509804,0.5,7.0,-0.301029996,-1.522878745,0.03,7.193820026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.903089986991944
1,2.75,1.32,0.184,7.4,25.0,3,7.0,-3.0,0.477121255,0.001,3.0,-2.0,1.066946791,11.6666667,4.806179974,10000.0,1.0,43.069,0.0,0.0,2.5,0.206165084,2.25,1.25,1.25,0.0,0.0,13.08951281,-0.314205753,0.0,0.0,226.0,52.0,40.5,-0.4,5.99273862,-0.39829863,0.037337328,-1.21429036,10.0,-4.376750709602099
1,2.923,1.094,-0.071,4.0,25.0,1,3.0,-3.0,-0.096910013,0.001,0.8,0.35563025,-0.364781748,4.2,5.494850022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-1.7328282715969865
1,2.771,1.299,0.0782,3.5,40.0,3,7.0,-1.698970004,-0.522878745,0.02,0.3,-0.698970004,-1.920818754,0.012,5.165008357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.327902142064283
1,2.8122,1.1294,0.0146,7.4,25.0,3,4.0,-2.0,-0.522878745,0.01,0.3,0.079181246,0.653212514,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.167491087293763
2,2.2,0.73,0.83,4.0,31.0,3,7.0,-3.0,0.301029996,0.001,2.0,0.0,-0.967034293,6.05728,3.438384107,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,42.8,59.55755341,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-4.7447274948966935
1,2.284,1.379,0.077,4.0,30.0,3,7.0,-0.522878745,0.397940009,0.3,2.5,0.204119983,0.0,1.0,10.19382003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.823908740944319
1,2.617,1.2586,0.257,3.0,35.0,3,5.4,-3.0,-0.301029996,0.001,0.5,-0.397940009,-2.0,0.01,5.096910013,5000.0,1.0,44.053,0.0,13.21376393,2.0,0.206165084,2.25,1.0,1.0,0.0,0.0,0.0,-0.376667636,13.21376393,0.0,226.0,52.0,40.5,-0.1,5.99273862,-0.39829863,0.037337328,-1.241764757,10.0,-3.747146969020106
1,2.771,1.299,1.124,4.4,25.0,3,7.0,-1.0,-0.096910013,0.1,0.8,0.698970004,0.0,1.0,3.0,1135.0,1.0,1134.987,0.0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0.0,0.0,0.0,-0.393566318,0.0,0.0,226.0,52.0,40.5,-15.0,5.99273862,-0.39829863,0.037337328,-2.495559109,1480.0,-4.55129368009492
1,2.6638,1.1682,0.455,5.0,25.0,1,7.0,-1.301029996,-0.301029996,0.05,0.5,0.698970004,-1.0,0.1,4.829303773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.053547734986927
1,2.7712,1.1464,0.061,8.0,25.0,3,7.0,-0.698970004,0.176091259,0.2,1.5,0.301029996,-1.301029996,0.05,5.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,52.0,40.5,0.0,5.394814815,-0.397062581,0.054727625,0.0,0.0,-3.87942606879415
1,2.005,1.71,-0.13,4.0,22.0,3,7.0,-3.0,0.079181246,0.001,1.2,3.0,-1.0,0.1,4.431363764,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,141.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-2.509058794643213
1,2.837,1.08,-0.397,4.0,25.0,2,4.0,-2.0,0.698970004,0.01,5.0,-1.0,-2.527199685,0.0029703,5.176091259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.853871964321762
2,2.342,1.41,1.354,4.5,37.0,3,7.0,-3.0,-0.853871964,0.001,0.14,0.0,-3.169051318,0.00105,4.76035462,364.45,0.0,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,42.8,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-5.036212172654444
1,2.24,1.285,0.17,3.8,39.0,3,6.0,-1.0,0.954242509,0.1,9.0,0.0,-0.522878745,0.3,6.960438858,360.31,1.0,360.312,0.0,0.0,0.0,257.9879062,-5.33e-09,0.0,-1.416666667,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,40.5,52.0,141.0,6.0,-0.254557431,-0.254557431,0.0,18.0,-5.012780770091995
1,2.205,1.31,-0.225,4.0,40.0,1,4.0,-3.0,-0.920818754,0.001,0.12,1.113943352,-2.175874166,0.00667,3.301029996,84.912,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-4.060480747381382
2,2.2,1.3,0.45,7.4,25.0,3,2.0,-1.301029996,-0.698970004,0.05,0.2,0.0,-1.301029996,0.05,4.193820026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,45.1,0.0,10.81208333,-0.870232705,1.0,0.0,0.0,-4.410050398674293
1,2.105,1.32,-0.1244,4.0,40.0,3,7.0,-1.0,0.602059991,0.1,4.0,0.0,-1.698970004,0.02,4.586750101,150000.0,0.2,93.557,0.0,0.0,3.9375,9.007600566,0.0,0.0,0.0,6.076020107,4.909722222,6.544756406,-0.327052285,0.0,12.65495579,226.0,52.0,40.5,26.0,5.99273862,-0.39829863,0.037337328,-1.606233206,0.0,-3.975925012692574
1,2.667,1.177,-0.29,7.5,30.0,3,7.0,0.698970004,1.602059991,5.0,40.0,2.945468585,-2.698970004,0.002,3.280265055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,104.0,40.5,0.0,5.7449863,-0.397061993,0.055350988,0.0,0.0,-5.586700235918748
2,2.28,1.35,1.2,4.0,35.0,3,7.0,-1.0,0.0,0.1,1.0,0.0,0.698970004,5.0,2.096910013,14000.0,1.0,2493.666,144.2494168,31.39754577,14.30506526,79.07808718,8.98e-06,0.0,-2.974537037,116.3145213,43.64636888,117.5107941,-0.550041816,4.899909731,72.05152667,226.0,52.0,42.8,-7.1,5.99273862,-0.39829863,0.037337328,0.0,5020.0,-2.5686362358410126
1,2.75,1.32,0.2092,7.4,25.0,3,7.0,-3.0,0.477121255,0.001,3.0,-2.0,1.066946791,11.6666667,4.806179974,75.07,1.0,75.067,0.0,6.544756406,-0.277777778,1.72154519,2.847378923,0.277777778,-0.967592593,0.0,4.571759259,0.0,-0.48029713,0.0,0.0,226.0,52.0,40.5,-3.2,5.99273862,-0.39829863,0.037337328,-1.72611454,42.0,-4.017728766960432
1,2.2,0.73,0.83,4.0,22.0,3,7.0,-1.698970004,-0.397940009,0.02,0.4,3.301029996,-1.054167042,0.1014,3.765817515,126.388,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,226.0,52.0,40.5,60.8,5.99273862,-0.39829863,0.037337328,-2.048432766,0.0,-4.013228265733755
1,2.44,1.397,-0.024,6.9,30.0,2,5.6,-0.698970004,0.079181246,0.2,1.2,-1.096910013,-2.744727495,0.0018,4.602059991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.367542707815276
1,2.8572,1.1738,-0.0844,4.0,25.0,3,7.0,-2.301029996,-0.397940009,0.005,0.4,-0.698970004,-1.823908741,0.015,3.528273777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.3010299956639813
1,2.579,1.3106,-0.024,4.0,45.0,2,6.0,-1.0,0.204119983,0.1,1.6,1.0,-1.096910013,0.08,5.954242509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.7447274948966935
1,2.44,1.397,-0.024,4.0,25.0,3,6.0,-3.0,1.477121255,0.001,30.0,0.0,-1.48148606,0.033,7.773193821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.87942606879415
1,2.28,1.35,1.2,4.0,22.0,3,7.0,-1.301029996,-0.22184875,0.05,0.6,3.301029996,-1.384163751,0.076,2.428679144,55000.0,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,226.0,52.0,40.5,60.8,5.99273862,-0.39829863,0.037337328,-2.048432766,0.0,-3.413412695328245
1,2.63,1.32,0.4242,7.4,25.0,3,4.0,-3.0,0.301029996,0.001,2.0,0.301029996,-2.0,0.01,6.668149413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.041754907481152
1,2.71,1.083,-0.179,3.5,37.0,3,7.0,-3.0,1.380211242,0.001,24.0,0.176091259,-3.301029996,0.0005,4.294091292,282.47,0.2,282.468,32.10410811,0.0,2.25882859,16.26491488,3.066157801,0.331506779,-0.664233856,0.0,0.0,6.420821623,-0.48123039,12.84164325,12.15204021,0.0,40.5,52.0,6.5,6.0,-0.254557431,-0.254557431,-1.987595192,0.0,0.2455126678141498
1,2.837,1.08,-0.397,5.0,25.0,1,2.0,-1.0,0.698970004,0.1,5.0,-1.0,-2.0,0.01,6.871615371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-5.752026733638194
1,1.9,0.91,0.52,6.0,30.0,3,7.0,-1.301029996,-0.602059991,0.05,0.25,1.0,-0.621547679,0.4804,0.903089987,1135.0,1.0,1134.987,0.0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0.0,0.0,0.0,-0.393566318,0.0,0.0,226.0,52.0,40.5,-15.0,5.99273862,-0.39829863,0.037337328,-2.495559109,1480.0,-3.344861565188618
1,2.54,1.51,1.69,3.0,25.0,3,7.0,-1.357829327,-1.0,0.0,0.1,-0.849975494,-0.878081285,30.39458,3.528273777,192.12,1.0,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,52.0,141.0,6.0,-0.254557431,-0.254557431,0.0,211.0,-4.6020599913279625
1,2.7432,1.1434,0.0519,4.5,25.0,3,7.0,-2.0,-0.096910013,0.01,0.8,2.0,-4.698970004,2e-05,5.927673409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.421360790031928
2,2.2,0.73,0.83,4.4,45.0,2,7.0,-2.0,-0.096910013,0.01,0.8,0.0,-0.504455662,0.313,5.079181246,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,59.55780048,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-4.935542010773082
2,2.667,1.177,-0.29,4.0,25.0,3,6.4,-4.0,0.176091259,0.0001,1.5,0.0,-2.0,0.01,2.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.161150909262744
1,2.67,1.065,0.17,4.0,25.0,3,2.0,-1.301029996,0.643452676,0.05,4.4,0.51851394,-0.266936897,0.5408329,3.644955299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.838631997765025
1,2.22,1.225,-0.0276,4.0,35.0,3,6.6,0.698970004,2.0,5.0,100.0,-0.096910013,-1.0,0.1,9.13893394,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,-2.230981606,0.0,-3.761953896871205
1,2.75,1.32,0.066,7.4,25.0,3,7.0,-3.0,0.397940009,0.001,2.5,-2.301029996,1.066946791,11.6666667,4.806179974,10000.0,1.0,43.069,0.0,0.0,2.5,0.206165084,2.25,1.25,1.25,0.0,0.0,13.08951281,-0.314205753,0.0,0.0,0.0,883.0,40.5,-0.4,11.3319983,-0.744035145,0.211204803,-1.21429036,10.0,-3.214670164989233
1,2.259,1.571,0.5566,6.78,34.6,3,7.0,-3.0,-0.096910013,0.001,0.8,0.079181246,-1.698970004,0.02,5.642440777,364.45,0.2,485.617,12.84164325,27.68777235,3.625283579,23.49846409,-6.65e-07,0.0,-1.00462963,0.0,4.939814815,5.752853607,-1.0,4.483030858,0.0,226.0,52.0,40.5,14.3736905,5.99273862,-0.39829863,0.037337328,-2.23098207,0.0,-4.939302159646388
1,2.2192,0.944,-0.29,5.0,49.0,3,7.0,0.0,0.698970004,1.0,5.0,1.204119983,-0.698970004,0.2,4.594436751,55000.0,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,0.0,40.5,52.0,60.8,6.0,-0.254557431,-0.254557431,-2.048432766,0.0,-5.721246399047171
1,2.5204,1.3132,0.83,4.0,30.0,3,6.4,-3.0,-0.698970004,0.001,0.2,1.0,-0.713727247,0.581,1.515449935,267.49,0.2,716.661,32.10410811,12.57618725,1.587485997,34.74509195,-1.94e-07,0.0,-2.974537037,0.0,-2.974537037,31.20107544,-0.550041816,12.84164325,23.67036996,226.0,52.0,40.5,90.64217492,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.696803942579511
1,2.283,1.323,1.21,4.0,25.0,3,7.0,-2.301029996,-1.0,0.005,0.1,1.698970004,-2.728158393,0.00187,4.193820026,176.12,0.2,176.124,0.0,6.606881965,-0.671342593,2.99698026,2.796067066,0.671342593,-1.417962963,0.0,0.0,0.0,-0.5050473,0.0,11.51832974,226.0,52.0,40.5,-1.6,5.99273862,-0.39829863,0.037337328,-2.133673373,0.0,-3.5346171485515816
1,2.2164,0.9024,1.2,4.0,25.0,3,7.0,-1.301029996,-0.301029996,0.05,0.5,0.698970004,-2.15490196,0.007,4.027268042,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,59.55762651,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-4.292429823902063
1,2.202,0.765,0.828,4.0,25.0,3,7.0,-1.0,0.204119983,0.1,1.6,1.814247596,-2.0,0.01,4.763132895,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,59.55765687,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-4.080921907623926
1,1.83,1.4,-0.45,4.0,35.0,3,0.0,-3.0,0.0,0.001,1.0,-0.096910013,-2.455931956,0.0035,3.321629909,45.64,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,0.4,6.0,-0.254557431,-0.254557431,-2.048432761,0.0,-3.3872161432802645
2,2.28,1.35,1.2,8.0,40.0,3,6.8,-1.0,0.204119983,0.1,1.6,0.0,-0.380617998,0.52,1.409466048,192.12,1.0,192.123,0.0,12.84164325,0.0,3.853986625,4.619312135,1.144212963,-2.738425926,0.0,-2.738425926,0.0,-0.481138775,0.0,0.0,221.8,54.98,50.38,-1.7,10.56803545,-0.747870481,1.0,-2.178395123,227.0,-3.759700417997288
1,3.025,1.111,0.023,4.0,25.0,1,3.0,-1.0,-0.096910013,0.1,0.8,1.0,-0.522878745,0.3,7.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.428291168191312
2,2.7432,1.1434,0.1037,6.0,20.0,3,7.0,-1.301029996,-0.602059991,0.05,0.25,0.0,-1.15490196,0.07,9.628545044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-2.199282921717615
